BackendTime,state,value
1697124861314.9658,2,0
1697124861816.9885,2,0
1697124862318.3674,2,0
1697124862819.7388,2,0
1697124863322.8962,2,0
1697124863821.2432,2,0
1697124864327.8025,2,0
1697124864836.4465,2,0
1697124865341.8936,2,0
1697124865848.118,2,0
1697124866353.6165,2,0
1697124866859.7837,2,0
1697124867360.1382,2,0
1697124867863.5547,2,0
1697124868364.1667,2,0
1697124868856.4543,2,0
1697124869357.2112,2,0
1697124869877.04,2,0
1697124870370.3262,2,0
1697124870875.4749,2,0
1697124871399.0964,2,0
1697124871889.8015,2,0
1697124872388.9236,2,0
1697124872939.6392,2,0
1697124873408.997,2,0
1697124873901.4907,2,0
1697124874406.8186,2,0
1697124874911.0667,2,0
1697124875406.6843,2,0
1697124875906.7422,2,0
1697124876415.7053,2,0
1697124876925.9521,2,0
1697124877423.8052,2,0
1697124877923.7483,2,0
1697124878429.5308,2,0
1697124878933.3962,2,0
1697124879443.9167,2,0
1697124879952.8303,2,0
1697124880444.1157,2,0
1697124880964.1958,2,0
1697124881459.012,2,0
1697124881964.1252,2,0
1697124882469.2717,2,0
1697124882975.744,2,0
1697124883470.1445,2,0
1697124883972.2239,2,0
1697124884475.5398,2,0
1697124884986.0095,2,0
1697124885542.794,2,0
1697124885987.3289,2,0
1697124886523.8442,2,0
1697124887000.224,2,0
1697124887504.808,2,0
1697124888002.3306,2,0
1697124888505.7847,2,0
1697124889002.5771,2,0
1697124889517.9043,2,0
1697124890034.2883,2,0
1697124890534.8242,2,0
1697124891038.4512,2,0
1697124891540.0964,2,0
1697124892047.4878,2,0
1697124892562.5356,2,0
1697124893048.7644,2,0
1697124893556.3687,2,0
1697124894055.0078,2,0
1697124894550.0664,2,0
1697124895052.1577,2,0
1697124895562.5886,2,0
1697124896079.6545,2,0
1697124896576.5483,2,0
1697124897078.0151,2,0
1697124897636.028,2,0
1697124898108.332,2,0
1697124898650.1484,2,0
1697124899102.6104,2,0
1697124899607.076,2,0
1697124900110.7095,2,0
1697124900616.2825,2,0
1697124901117.6763,2,0
1697124901620.1758,2,0
1697124902131.5864,2,0
1697124902626.151,2,0
1697124903138.4607,2,0
1697124903651.501,2,0
1697124904159.3152,2,0
1697124904653.9084,2,0
1697124905151.9502,2,0
1697124905675.535,2,0
1697124906171.077,2,0
1697124906721.7085,2,0
1697124907212.3984,2,0
1697124907724.3613,2,0
1697124908209.6023,2,0
1697124908724.2537,2,0
1697124909202.635,2,0
1697124909727.536,2,0
1697124910239.588,2,0
1697124910736.739,2,0
1697124911217.9946,2,0
1697124911794.7327,2,0
1697124912286.307,2,0
1697124912792.0466,2,0
1697124913270.0964,2,0
1697124913794.9458,2,0
1697124914275.3855,2,0
1697124914806.4058,2,0
1697124915303.3074,2,0
1697124915875.085,2,0
1697124916379.6748,2,0
1697124916892.9668,2,0
1697124917351.7078,2,0
1697124917905.2126,2,0
1697124918379.0664,2,0
1697124918868.5881,2,0
1697124919387.6982,2,0
1697124919919.886,2,0
1697124920440.6924,2,0
1697124920914.8315,2,0
1697124921431.9587,2,0
1697124921906.1355,2,0
1697124922447.1377,2,0
1697124922946.7332,2,0
1697124923450.326,2,0
1697124923957.9927,2,0
1697124924467.4543,2,0
1697124924958.8828,2,0
1697124925448.3909,2,0
1697124926009.9937,2,0
1697124926492.5027,2,0
1697124926974.7524,2,0
1697124927571.0269,2,0
1697124928009.658,2,0
1697124928519.4744,2,0
1697124929033.0398,2,0
1697124929521.211,2,0
1697124929997.2388,2,0
1697124930528.9248,2,0
1697124931044.4912,2,0
1697124931591.7197,2,0
1697124932012.9033,2,0
1697124932519.2822,2,0
1697124933018.5527,2,0
1697124933544.448,2,0
1697124934046.7913,2,0
1697124934542.7896,2,0
1697124935096.418,2,0
1697124935607.8286,2,0
1697124936219.8281,2,0
1697124936564.3113,2,0
1697124937092.775,2,0
1697124937596.4646,2,0
1697124938074.5103,2,0
1697124938597.0398,2,0
1697124939093.8237,2,0
1697124939617.888,2,0
1697124940109.8438,2,0
1697124940604.2512,2,0
1697124941131.1711,2,0
1697124941628.7292,2,0
1697124942132.8313,2,0
1697124942617.9807,2,0
1697124943152.3293,2,0
1697124943679.9207,2,0
1697124944135.0752,2,0
1697124944666.9824,2,0
1697124945184.3186,2,0
1697124945654.7927,2,0
1697124946177.153,2,0
1697124946666.991,2,0
1697124947181.8335,2,0
1697124947685.1785,2,0
1697124948182.4473,2,0
1697124948671.4897,2,0
1697124949212.1626,2,0
1697124949695.1367,2,0
1697124950222.2334,2,0
1697124950693.1055,2,0
1697124951306.6504,2,0
1697124951748.8945,2,0
1697124952230.284,2,0
1697124952739.0217,2,0
1697124953213.6118,2,0
1697124953746.2544,2,0
1697124954222.5012,2,0
1697124954760.2285,2,0
1697124955230.5093,2,0
1697124955778.2625,2,0
1697124956253.8945,2,0
1697124956792.8098,2,0
1697124957253.959,2,0
1697124957763.8562,2,0
1697124958264.9019,2,0
1697124958762.042,2,0
1697124959406.9062,2,0
1697124959876.1868,2,0
1697124960318.6292,2,0
1697124960836.8062,2,0
1697124961470.1362,2,0
1697124961838.0127,2,0
1697124962324.6455,2,0
1697124962834.1145,2,0
1697124963323.5688,2,0
1697124963880.1047,2,0
1697124964365.6963,2,0
1697124964850.3896,2,0
1697124965357.3682,2,0
1697124965846.057,2,0
1697124966368.3564,2,0
1697124966875.4956,2,0
1697124967443.664,2,0
1697124967891.1377,2,0
1697124968398.7224,2,0
1697124968896.3396,2,0
1697124969375.747,2,0
1697124969924.3428,2,0
1697124970389.1575,2,0
1697124970887.3274,2,0
1697124971385.609,2,0
1697124971919.3345,2,0
1697124972435.0234,2,0
1697124972925.8936,2,0
1697124973415.452,2,0
1697124973954.0657,2,0
1697124974411.1187,2,0
1697124974918.729,2,0
1697124975438.513,2,0
1697124975931.2727,2,0
1697124976500.3533,2,0
1697124976938.5889,2,0
1697124977459.6663,2,0
1697124977979.665,2,0
1697124978444.9084,2,0
1697124979003.1333,2,0
1697124979587.7297,2,0
1697124979962.776,2,0
1697124980524.1218,2,0
1697124980990.0847,2,0
1697124981492.415,2,0
1697124982005.4553,2,0
1697124982477.7002,2,0
1697124983021.1108,2,0
1697124983541.9583,2,0
1697124984022.8184,2,0
1697124984528.2544,2,0
1697124985014.832,2,0
1697124985531.1665,2,0
1697124986050.314,2,0
1697124986515.9192,2,0
1697124987043.3174,2,0
1697124987585.1016,2,0
1697124988078.4055,2,0
1697124988591.7424,2,0
1697124989035.7117,2,0
1697124989567.6096,2,0
1697124990053.1284,2,0
1697124990557.3916,2,0
1697124991044.5278,2,0
1697124991644.3354,2,0
1697124992082.184,2,0
1697124992702.1672,2,0
1697124993187.5352,2,0
1697124993604.047,2,0
1697124994106.6538,2,0
1697124994599.277,2,0
1697124995083.0625,2,0
1697124995593.691,2,0
1697124996112.0996,2,0
1697124996649.6733,2,0
1697124997122.766,2,0
1697124997613.9158,2,0
1697124998119.9658,2,0
1697124998612.6562,2,0
1697124999123.8228,2,0
1697124999637.0974,2,0
1697125000144.462,2,0
1697125000659.792,2,0
1697125001159.0718,2,0
1697125001645.0347,2,0
1697125002160.288,2,0
