BackendTime,servoVoltage,system_status,system_time
1697124719516.1228,0.0,1025,2267804
1697124720019.612,0.0,1025,2268305
1697124720545.7886,0.0,1025,2268817
1697124721023.3413,0.0,1025,2269310
1697124721547.6462,0.0,1025,2269823
1697124722033.0134,0.0,1025,2270319
1697124722539.288,0.0,1025,2270821
1697124723035.6138,0.0,1025,2271323
1697124723561.0557,0.0,1025,2271829
1697124724080.9946,0.0,1025,2272335
1697124724570.4866,0.0,1025,2272843
1697124725085.2122,0.0,1025,2273344
1697124725584.616,0.0,1025,2273849
1697124726090.8784,0.0,1025,2274353
1697124726574.4268,0.0,1025,2274855
1697124727083.8037,0.0,1025,2275363
1697124727577.1377,0.0,1025,2275864
1697124728080.767,0.0,1025,2276363
1697124728578.6692,0.0,1025,2276865
1697124729084.9924,0.0,1025,2277368
1697124729617.7776,0.0,1025,2277868
1697124730089.594,0.0,1025,2278375
1697124730588.8972,0.0,1025,2278874
1697124731111.0847,0.0,1025,2279375
1697124731603.6152,0.0,1025,2279881
1697124732131.1104,0.0,1025,2280385
1697124732613.711,0.0,1025,2280890
1697124733103.5715,0.0,1025,2281391
1697124733607.117,0.0,1025,2281894
1697124734110.6567,0.0,1025,2282398
1697124734616.4355,0.0,1025,2282902
1697124735127.027,0.0,1025,2283408
1697124735713.329,0.0,1025,2283923
1697124736151.5059,0.0,1025,2284416
1697124736644.0808,0.0,1025,2284921
1697124737145.4314,0.0,1025,2285425
1697124737651.7812,0.0,1025,2285927
1697124738160.7363,0.0,1025,2286436
1697124738649.1238,0.0,1025,2286935
1697124739164.077,0.0,1025,2287444
1697124739671.1558,0.0,1025,2287948
1697124740164.5276,0.0,1025,2288445
1697124740666.136,0.0,1025,2288949
1697124741182.6775,0.0,1025,2289451
1697124741697.8416,0.0,1025,2289958
1697124742184.4595,0.0,1025,2290464
1697124742682.75,0.0,1025,2290968
1697124743186.6106,0.0,1025,2291472
1697124743720.0066,0.0,1025,2291974
1697124744206.1548,0.0,1025,2292478
1697124744700.1782,0.0,1025,2292977
1697124745192.0154,0.0,1025,2293478
1697124745705.1218,0.0,1025,2293978
1697124746193.2837,0.0,1025,2294480
1697124746807.6953,0.0,1025,2295076
1697124747281.458,0.0,1025,2295566
1697124747782.3083,0.0,1025,2296069
1697124748291.4766,0.0,1025,2296575
1697124748799.5515,0.0,1025,2297078
1697124749298.9675,0.0,1025,2297582
1697124749799.3953,0.0,1025,2298082
1697124750312.625,0.0,1025,2298591
1697124750800.4124,0.0,1025,2299090
1697124751308.6086,0.0,1025,2299598
1697124751812.9355,0.0,1025,2300102
1697124752325.3738,0.0,1025,2300609
1697124752827.9058,0.0,1025,2301111
1697124753332.3987,0.0,1025,2301615
1697124753834.1072,0.0,1025,2302117
1697124754339.5967,0.0,1025,2302622
1697124754840.3066,0.0,1025,2303124
1697124755336.3745,0.0,1025,2303626
1697124755853.0544,0.0,1025,2304135
1697124756355.7305,0.0,1025,2304639
1697124756856.0503,0.0,1025,2305142
1697124757352.4194,0.0,1025,2305643
1697124757860.3914,0.0,1025,2306144
1697124758364.689,0.0,1025,2306647
1697124758869.9927,0.0,1025,2307146
1697124759361.842,0.0,1025,2307645
1697124759867.174,0.0,1025,2308149
1697124760373.0469,0.0,1025,2308655
1697124760882.7153,0.0,1025,2309161
1697124761385.3577,0.0,1025,2309666
1697124761877.4575,0.0,1025,2310166
1697124762387.372,0.0,1025,2310668
1697124762888.6118,0.0,1025,2311170
1697124763396.921,0.0,1025,2311678
1697124763897.8174,0.0,1025,2312181
1697124764402.3848,0.0,1025,2312683
1697124764907.6838,0.0,1025,2313189
1697124765407.6235,0.0,1025,2313689
1697124765905.433,0.0,1025,2314193
1697124766423.2305,0.0,1025,2314712
1697124766919.7083,0.0,1025,2315203
1697124767421.2334,0.0,1025,2315707
1697124767922.4114,0.0,1025,2316208
1697124768427.73,0.0,1025,2316714
1697124768939.847,0.0,1025,2317216
1697124769438.7625,0.0,1025,2317725
1697124769953.9392,0.0,1025,2318230
1697124770454.3843,0.0,1025,2318737
1697124770959.6304,0.0,1025,2319245
1697124771522.7566,0.0,1025,2319765
1697124771987.968,0.0,1025,2320258
1697124772508.8772,0.0,1025,2320760
1697124773008.8662,0.0,1025,2321291
1697124773515.441,0.0,1025,2321770
1697124774008.6125,0.0,1025,2322294
1697124774483.7805,0.0,1025,2322771
1697124774986.1284,0.0,1025,2323275
1697124775491.1562,0.0,1025,2323778
1697124776003.8123,0.0,1025,2324284
1697124776496.218,0.0,1025,2324786
1697124776998.7957,0.0,1025,2325287
1697124777498.979,0.0,1025,2325788
1697124778000.3955,0.0,1025,2326290
1697124778510.682,0.0,1025,2326794
1697124779017.0215,0.0,1025,2327294
1697124779509.28,0.0,1025,2327797
1697124780052.6997,0.0,1025,2328309
1697124780568.5728,0.0,1025,2328814
1697124781060.2432,0.0,1025,2329342
1697124781557.3418,0.0,1025,2329822
1697124782070.1514,0.0,1025,2330326
1697124782574.1252,0.0,1025,2330855
1697124783086.6277,0.0,1025,2331331
1697124783584.5237,0.0,1025,2331834
1697124784062.7195,0.0,1025,2332340
1697124784593.381,0.0,1025,2332842
1697124785061.4531,0.0,1025,2333343
1697124785569.9912,0.0,1025,2333849
1697124786060.8591,0.0,1025,2334350
1697124786570.0603,0.0,1025,2334853
1697124787098.8804,0.0,1025,2335354
1697124787569.2627,0.0,1025,2335856
1697124788071.041,0.0,1025,2336360
1697124788581.4053,0.0,1025,2336864
1697124789087.1038,0.0,1025,2337370
1697124789589.6006,0.0,1025,2337873
1697124790086.1238,0.0,1025,2338375
1697124790596.5144,0.0,1025,2338880
1697124791092.929,0.0,1025,2339382
1697124791613.1619,0.0,1025,2339888
1697124792108.316,0.0,1025,2340390
1697124792614.88,0.0,1025,2340891
1697124793105.9485,0.0,1025,2341395
1697124793612.0276,0.0,1025,2341899
1697124794112.6782,0.0,1025,2342401
1697124794621.4146,0.0,1025,2342905
1697124795156.9475,0.0,1025,2343411
1697124795667.8042,0.0,1025,2343916
1697124796132.9966,0.0,1025,2344416
1697124796671.0037,0.0,1025,2344921
1697124797171.8665,0.0,1025,2345427
1697124797681.6914,0.0,1025,2345959
1697124798144.78,0.0,1025,2346434
1697124798684.8926,0.0,1025,2346967
1697124799179.499,0.0,1025,2347467
1697124799666.7383,0.0,1025,2347953
1697124800189.8213,0.0,1025,2348451
1697124800705.455,0.0,1025,2348977
1697124801205.2405,0.0,1025,2349468
1697124801720.5317,0.0,1025,2350002
1697124802207.1248,0.0,1025,2350492
1697124802718.068,0.0,1025,2350999
1697124803220.6238,0.0,1025,2351504
1697124803726.5886,0.0,1025,2352010
1697124804193.9902,0.0,1025,2352478
1697124804697.474,0.0,1025,2352987
1697124805229.1858,0.0,1025,2353517
1697124805716.5576,0.0,1025,2354001
1697124806285.8547,0.0,1025,2354519
1697124806768.6106,0.0,1025,2355040
1697124807290.7358,0.0,1025,2355546
1697124807770.8472,0.0,1025,2356036
1697124808308.1665,0.0,1025,2356558
1697124808814.3345,0.0,1025,2357060
1697124809301.536,0.0,1025,2357558
1697124809798.2107,0.0,1025,2358054
1697124810289.4211,0.0,1025,2358577
1697124810831.8506,0.0,1025,2359086
1697124811311.8726,0.0,1025,2359577
1697124811797.14,0.0,1025,2360086
1697124812315.4412,0.0,1025,2360586
1697124812817.5508,0.0,1025,2361091
1697124813312.3271,0.0,1025,2361595
1697124813791.8926,0.0,1025,2362082
1697124814302.305,0.0,1025,2362586
