BackendTime,state,value
1697124532397.0815,2,100
1697124532890.5398,2,100
1697124533395.7075,2,100
1697124533887.4646,2,100
1697124534404.882,2,100
1697124534898.714,2,100
1697124535404.1843,2,100
1697124535909.093,2,100
1697124536415.7937,2,100
1697124536933.3726,2,100
1697124537424.9595,2,100
1697124537932.104,2,100
1697124538438.685,2,100
1697124538937.4966,2,100
1697124539447.4216,2,100
1697124539950.0435,2,100
1697124540461.801,2,100
1697124540969.1904,2,100
1697124541481.1812,2,100
1697124541977.8801,2,100
1697124542477.9912,2,100
1697124542978.919,2,100
1697124543485.0938,2,100
1697124543990.5002,2,100
1697124544495.9556,2,100
1697124544990.0227,2,100
1697124545493.5325,2,100
1697124545989.7942,2,100
1697124546494.1455,2,100
1697124547013.2751,2,100
1697124547512.4897,2,100
1697124548012.8213,2,100
1697124548518.9768,2,100
1697124549028.507,2,100
1697124549529.3098,2,100
1697124550029.4102,2,100
1697124550534.1392,2,100
1697124551044.8293,2,100
1697124551562.6445,2,100
1697124552077.7993,2,100
1697124552593.355,2,100
1697124553070.177,2,100
1697124553596.8694,2,100
1697124554086.3167,2,100
1697124554606.8643,2,100
1697124555104.8042,2,100
1697124555625.0828,2,100
1697124556100.6917,2,100
1697124556738.2827,2,100
1697124557134.3088,2,100
1697124557620.0295,2,100
1697124558120.4512,2,100
1697124558631.0984,2,100
1697124559144.2224,2,100
1697124559686.031,2,100
1697124560155.7073,2,100
1697124560639.9536,2,100
1697124561155.97,2,100
1697124561662.2688,2,100
1697124562153.372,2,100
1697124562656.4204,2,100
1697124563158.6643,2,100
1697124563666.0935,2,100
1697124564186.436,2,100
1697124564673.7925,2,100
1697124565228.0596,2,100
1697124565705.1382,2,100
1697124566201.7505,2,100
1697124566707.658,2,100
1697124567207.5076,2,100
1697124567773.3184,2,100
1697124568221.1965,2,100
1697124568726.9832,2,100
1697124569234.4324,2,100
1697124569734.1611,2,100
1697124570237.129,2,100
1697124570739.688,2,100
1697124571281.3909,2,100
1697124571772.1562,2,100
1697124572250.725,2,100
1697124572765.9133,2,100
1697124573265.478,2,100
1697124573773.607,2,100
1697124574271.6672,2,100
1697124574796.1775,2,100
1697124575302.3154,2,100
1697124575798.083,2,100
1697124576308.4202,2,100
1697124576801.4202,2,100
1697124577298.377,2,100
1697124577798.3257,2,100
1697124578304.3909,2,100
1697124578807.0068,2,100
1697124579308.7756,2,100
1697124579828.2993,2,100
1697124580332.7354,2,100
1697124580822.6301,2,100
1697124581326.3472,2,100
1697124581841.8218,2,100
1697124582333.5554,2,100
1697124582928.7288,2,100
1697124583404.6567,2,100
1697124583903.561,2,100
1697124584398.423,2,100
1697124584906.051,2,100
1697124585407.9702,2,100
1697124585911.484,2,100
1697124586506.2566,2,100
1697124586910.8064,2,100
1697124587417.311,2,100
1697124587929.097,2,100
1697124588420.9473,2,100
1697124588923.4304,2,100
1697124589420.4932,2,100
1697124589928.493,2,100
1697124590429.8984,2,100
1697124590930.2712,2,100
1697124591434.5784,2,100
1697124591939.986,2,100
1697124592463.9175,2,100
1697124592955.6194,2,100
1697124593457.639,2,100
1697124593967.2473,2,100
1697124594472.0396,2,100
1697124594975.5752,2,100
1697124595476.8997,2,100
1697124595971.326,2,100
1697124596502.4521,2,100
1697124596994.0996,2,100
1697124597490.4858,2,100
1697124597996.1772,2,100
1697124598496.1807,2,100
1697124599000.3967,2,100
1697124599505.9712,2,100
1697124600026.2834,2,100
1697124600530.202,2,100
1697124601031.0676,2,100
1697124601555.8562,2,100
1697124602044.103,2,100
1697124602538.4202,2,100
1697124603102.527,2,100
1697124603583.119,2,100
1697124604089.0647,2,100
1697124604578.8062,2,100
1697124605106.7651,2,100
1697124605574.45,2,100
1697124606082.1233,2,100
1697124606576.8179,2,100
1697124607077.027,2,100
1697124607580.657,2,100
1697124608085.0,2,100
1697124608604.8667,2,100
1697124609089.775,2,100
1697124609599.0051,2,100
1697124610103.0002,2,100
1697124610601.3354,2,100
1697124611100.0808,2,100
1697124611614.3625,2,100
1697124612116.329,2,100
1697124612629.5737,2,100
1697124613123.7651,2,100
1697124613644.92,2,100
1697124614125.844,2,100
1697124614634.4712,2,100
1697124615136.3716,2,100
1697124615636.0056,2,100
1697124616153.5444,2,100
1697124616711.774,2,100
1697124617158.8403,2,100
1697124617648.7363,2,100
1697124618154.6658,2,100
1697124618658.0745,2,100
1697124619158.7354,2,100
1697124619663.6008,2,100
1697124620160.4065,2,100
1697124620705.9202,2,100
1697124621187.7725,2,100
1697124621676.437,2,100
1697124622168.6196,2,100
1697124622733.2388,2,100
1697124623192.241,2,100
1697124623741.0679,2,100
1697124624228.5955,2,100
1697124624761.6743,2,100
1697124625225.1858,2,100
1697124625785.1543,2,100
1697124626220.403,2,100
1697124626734.8835,2,100
1697124627268.5032,2,100
1697124627801.3657,2,100
1697124628272.173,2,100
1697124628777.0706,2,100
1697124629284.1467,2,100
1697124629786.291,2,100
1697124630289.9224,2,100
1697124630808.6199,2,100
1697124631394.802,2,100
1697124631869.9502,2,100
1697124632356.503,2,100
1697124632818.2522,2,100
1697124633330.6147,2,100
1697124633831.397,2,100
1697124634334.8428,2,100
1697124634830.3535,2,100
1697124635344.4849,2,100
1697124635849.4263,2,100
1697124636360.6433,2,100
1697124636845.2673,2,100
1697124637350.6814,2,100
1697124637851.1038,2,100
1697124638369.3765,2,100
1697124638912.4248,2,100
1697124639375.9192,2,100
1697124639894.204,2,100
1697124640439.4,2,100
1697124640888.5647,2,100
1697124641397.1797,2,100
1697124641903.295,2,100
1697124642393.0195,2,100
1697124642909.8977,2,100
1697124643400.211,2,100
1697124643907.463,2,100
1697124644413.8423,2,100
1697124644912.4668,2,100
1697124645422.7507,2,100
1697124645928.1128,2,100
1697124646457.6492,2,100
1697124646943.9995,2,100
1697124647475.5125,2,100
1697124647964.7979,2,100
1697124648456.3513,2,100
1697124648940.8428,2,100
1697124649448.9631,2,100
1697124649959.8137,2,100
1697124650457.6409,2,100
1697124650968.814,2,100
1697124651465.9211,2,100
1697124651972.98,2,100
1697124652471.8584,2,100
1697124652983.9202,2,100
1697124653484.524,2,100
1697124654010.6611,2,100
1697124654519.49,2,100
1697124655041.8198,2,100
1697124655518.9758,2,100
1697124656024.1155,2,100
1697124656517.6958,2,100
1697124657021.466,2,100
1697124657520.283,2,100
1697124658032.9844,2,100
1697124658534.8018,2,100
1697124659061.6213,2,100
1697124659562.2534,2,100
1697124660073.2114,2,100
1697124660591.2756,2,100
1697124661086.762,2,100
1697124661596.1477,2,100
1697124662093.4092,2,100
1697124662596.2542,2,100
1697124663109.493,2,100
1697124663613.5078,2,100
1697124664108.6777,2,100
1697124664618.2039,2,100
1697124665119.0237,2,100
1697124665621.4336,2,100
1697124666121.2551,2,100
1697124666625.9055,2,100
1697124667132.8423,2,100
1697124667640.1292,2,100
1697124668155.5261,2,100
1697124668660.9514,2,100
1697124669158.2495,2,100
1697124669657.705,2,100
1697124670166.201,2,100
1697124670680.1501,2,100
1697124671178.5469,2,100
1697124671726.6543,2,100
1697124672190.941,2,100
1697124672682.9688,2,100
1697124673184.007,2,100
1697124673685.4019,2,100
1697124674186.5552,2,100
1697124674713.4595,2,100
1697124675187.141,2,100
1697124675706.2622,2,100
1697124676261.0964,2,100
1697124676752.3333,2,100
1697124677245.8787,2,100
1697124677746.3877,2,100
1697124678246.5295,2,100
1697124678762.253,2,100
1697124679258.7915,2,100
1697124679767.4136,2,100
1697124680267.795,2,100
1697124680796.7917,2,100
1697124681306.8557,2,100
1697124681782.247,2,100
1697124682284.3496,2,100
1697124682791.0676,2,100
1697124683288.0474,2,100
1697124683786.7764,2,100
1697124684300.7668,2,100
1697124684820.7344,2,100
1697124685317.571,2,100
1697124685825.0542,2,100
1697124686319.9856,2,100
1697124686846.9336,2,100
1697124687344.4316,2,100
1697124687865.3599,2,100
1697124688346.569,2,100
1697124688849.5442,2,100
1697124689358.2847,2,100
1697124689859.3145,2,100
1697124690375.329,2,100
1697124690877.086,2,100
1697124691430.8904,2,100
1697124691876.027,2,100
1697124692379.543,2,100
1697124692885.188,2,100
1697124693383.7847,2,100
1697124693889.7556,2,100
1697124694393.5947,2,100
1697124694896.2495,2,100
1697124695399.8464,2,100
1697124695897.715,2,100
1697124696406.8032,2,100
1697124696915.1528,2,100
1697124697409.9534,2,100
1697124697916.517,2,100
1697124698419.451,2,100
1697124698918.572,2,100
1697124699422.4067,2,100
1697124699926.4766,2,100
1697124700432.6113,2,100
1697124700942.1763,2,100
1697124701440.1384,2,100
1697124701942.524,2,100
1697124702442.0295,2,100
1697124702965.0215,2,100
1697124703462.4695,2,100
1697124703957.4126,2,100
1697124704458.5042,2,100
1697124704970.7239,2,100
1697124705470.0625,2,100
1697124705974.211,2,100
1697124706497.3162,2,100
1697124706982.0654,2,100
1697124707481.1504,2,100
1697124707987.5996,2,100
1697124708490.8423,2,100
1697124708987.9534,2,100
1697124709496.1099,2,100
1697124709995.247,2,100
1697124710506.8162,2,100
1697124711009.4924,2,100
1697124711512.1235,2,100
1697124712010.6208,2,100
1697124712508.713,2,100
1697124713014.1736,2,100
1697124713519.1284,2,100
1697124714025.0886,2,100
1697124714515.653,2,100
1697124715034.5547,2,100
1697124715546.4956,2,100
1697124716037.2769,2,100
1697124716535.59,2,100
1697124717046.9246,2,100
1697124717564.4292,2,100
1697124718058.4666,2,100
1697124718555.3618,2,100
1697124719059.3044,2,100
1697124719568.1045,2,100
1697124720065.725,2,100
1697124720577.826,2,100
1697124721069.2097,2,100
1697124721640.6697,2,100
1697124722101.352,2,100
1697124722595.4475,2,100
1697124723095.749,2,100
1697124723604.1008,2,100
1697124724096.5378,2,100
1697124724610.82,2,100
1697124725111.2822,2,100
1697124725617.5327,2,100
1697124726112.7542,2,100
1697124726629.9197,2,100
1697124727142.5823,2,100
1697124727664.6497,2,100
1697124728146.8755,2,100
1697124728634.8164,2,100
1697124729153.1682,2,100
1697124729642.0083,2,100
1697124730138.2336,2,100
1697124730639.4434,2,100
1697124731145.6118,2,100
1697124731641.4458,2,100
1697124732163.6033,2,100
1697124732675.7283,2,100
1697124733172.4287,2,100
1697124733687.4084,2,100
1697124734182.171,2,100
1697124734710.2295,2,100
1697124735195.402,2,100
1697124735739.0508,2,100
1697124736221.5374,2,100
1697124736706.12,2,100
1697124737224.128,2,100
1697124737714.3518,2,100
1697124738217.9824,2,100
1697124738749.6174,2,100
1697124739236.0098,2,100
1697124739751.4714,2,100
1697124740265.5857,2,100
1697124740743.5452,2,100
1697124741240.6843,2,100
1697124741746.34,2,100
1697124742260.601,2,100
1697124742747.1648,2,100
1697124743254.3562,2,100
1697124743763.5774,2,100
1697124744270.2517,2,100
1697124744773.3376,2,100
1697124745280.9219,2,100
1697124745774.6365,2,100
1697124746274.444,2,100
1697124746824.6533,2,100
1697124747294.6714,2,100
1697124747796.542,2,100
1697124748305.9387,2,100
1697124748814.9863,2,100
1697124749315.0532,2,100
1697124749814.3257,2,100
1697124750328.5903,2,100
1697124750816.2764,2,100
1697124751323.5898,2,100
1697124751826.3645,2,100
1697124752341.2585,2,100
1697124752843.1418,2,100
1697124753348.1177,2,100
1697124753849.3423,2,100
1697124754354.217,2,100
1697124754855.0674,2,100
1697124755361.5122,2,100
1697124755869.2236,2,100
1697124756372.3955,2,100
1697124756871.3643,2,100
1697124757373.7703,2,100
1697124757875.4297,2,100
1697124758380.037,2,100
1697124758888.988,2,100
1697124759380.1309,2,100
1697124759881.225,2,100
1697124760387.939,2,100
1697124760905.9531,2,100
1697124761402.6636,2,100
1697124761908.394,2,100
1697124762410.1565,2,100
1697124762911.0686,2,100
1697124763415.4,2,100
1697124763939.983,2,100
1697124764448.4922,2,100
1697124764961.8638,2,100
1697124765423.6328,2,100
1697124765942.1558,2,100
1697124766443.1274,2,100
1697124766986.2563,2,100
1697124767474.905,2,100
1697124767985.517,2,100
1697124768489.2542,2,100
1697124768998.8784,2,100
1697124769474.3071,2,100
1697124770009.6204,2,100
1697124770512.0266,2,100
1697124771017.9495,2,100
1697124771535.9958,2,100
1697124772035.43,2,100
1697124772532.8103,2,100
1697124773024.7778,2,100
1697124773540.2217,2,100
1697124774033.5537,2,100
1697124774544.0146,2,100
1697124775024.602,2,100
1697124775581.9524,2,100
1697124776072.5852,2,100
1697124776537.1948,2,100
1697124777038.9253,2,100
1697124777544.2578,2,100
1697124778047.3147,2,100
1697124778553.156,2,100
1697124779071.622,2,100
1697124779564.3604,2,100
1697124780065.421,2,100
1697124780589.6714,2,100
1697124781075.9136,2,100
1697124781587.377,2,100
1697124782093.1782,2,100
1697124782591.6125,2,100
1697124783105.7878,2,100
1697124783600.726,2,100
1697124784102.0864,2,100
1697124784648.851,2,100
1697124785132.5164,2,100
1697124785633.0579,2,100
1697124786128.953,2,100
1697124786639.917,2,100
1697124787143.1655,2,100
1697124787632.967,2,100
1697124788140.5288,2,100
1697124788642.744,2,100
1697124789144.6316,2,100
1697124789651.945,2,100
1697124790151.482,2,100
1697124790662.0222,2,100
1697124791155.4397,2,100
1697124791724.3264,2,100
1697124792193.53,2,100
1697124792687.3066,2,100
1697124793219.576,2,100
1697124793707.3699,2,100
1697124794192.0164,2,100
1697124794740.365,2,100
1697124795203.5964,2,100
1697124795737.4695,2,100
1697124796260.3892,2,100
1697124796770.864,2,100
1697124797248.5442,2,100
1697124797748.8423,2,100
1697124798250.4822,2,100
1697124798758.1594,2,100
1697124799261.5823,2,100
1697124799763.6763,2,100
1697124800264.858,2,100
1697124800767.4097,2,100
1697124801288.8438,2,100
1697124801779.9434,2,100
1697124802312.2463,2,100
1697124802788.578,2,100
1697124803294.81,2,100
1697124803800.3928,2,100
1697124804304.7317,2,100
1697124804807.0154,2,100
1697124805311.0347,2,100
1697124805814.1624,2,100
1697124806332.6697,2,100
1697124806818.6074,2,100
1697124807340.1094,2,100
1697124807844.986,2,100
1697124808342.0264,2,100
1697124808860.1091,2,100
1697124809388.9824,2,100
1697124809851.0144,2,100
1697124810364.437,2,100
1697124810897.127,2,100
1697124811385.5217,2,100
1697124811881.3354,2,100
1697124812410.931,2,100
1697124812904.954,2,100
1697124813389.0737,2,100
1697124813896.7322,2,100
1697124814396.0037,2,100
1697124814910.3115,2,100
1697124815410.0115,2,100
1697124815911.5803,2,100
1697124816421.3574,2,100
1697124816917.9426,2,100
1697124817413.978,2,100
1697124817940.9375,2,100
1697124818429.603,2,100
1697124818931.7515,2,100
1697124819424.586,2,100
1697124819937.445,2,100
1697124820440.6216,2,100
1697124820946.6658,2,100
1697124821454.1091,2,100
1697124821954.8115,2,100
1697124822456.9624,2,100
1697124822980.6558,2,100
1697124823463.3298,2,100
1697124823958.7979,2,100
1697124824456.5586,2,100
1697124824974.427,2,100
1697124825464.4907,2,100
1697124825976.7053,2,100
1697124826488.39,2,100
1697124826983.4412,2,100
1697124827495.0776,2,100
1697124828003.3298,2,100
1697124828497.0815,2,100
1697124829004.7515,2,100
1697124829496.9019,2,100
1697124830006.7737,2,100
1697124830518.8433,2,100
1697124831010.5056,2,100
1697124831522.053,2,100
1697124832022.2327,2,100
1697124832521.2712,2,100
1697124833063.0032,2,100
1697124833520.9673,2,100
1697124834024.7686,2,100
1697124834544.6484,2,100
1697124835031.3787,2,100
1697124835541.7644,2,100
1697124836042.8079,2,100
1697124836553.397,2,100
1697124837054.2366,2,100
1697124837554.6526,2,100
1697124838055.6785,2,100
1697124838559.3108,2,100
1697124839071.9902,2,100
1697124839566.9126,2,100
1697124840055.4321,2,100
1697124840571.436,2,100
1697124841077.3318,2,100
1697124841619.4153,2,100
1697124842095.7183,2,100
1697124842622.0994,2,100
1697124843084.6814,2,100
1697124843620.4043,2,100
1697124844096.243,2,100
1697124844596.284,2,100
1697124845099.9507,2,100
1697124845617.453,2,100
1697124846136.0637,2,100
1697124846625.3745,2,100
1697124847113.2668,2,100
1697124847618.0706,2,100
1697124848128.156,2,100
1697124848628.9897,2,100
1697124849142.3486,2,100
1697124849652.3774,2,100
1697124850159.7375,2,100
1697124850690.551,2,100
1697124851143.0466,2,100
1697124851647.0151,2,100
1697124852151.799,2,100
1697124852651.013,2,100
1697124853153.4844,2,100
1697124853672.4111,2,100
1697124854161.8506,2,100
1697124854669.5864,2,100
1697124855170.6462,2,100
1697124855737.1616,2,100
1697124856332.621,2,100
1697124856776.816,2,100
1697124857204.0212,2,100
1697124857718.7744,2,100
1697124858213.461,2,100
1697124858804.5747,2,100
1697124859255.168,2,100
1697124859724.32,2,100
1697124860227.678,2,100
1697124860747.2905,2,100
1697124861264.1206,2,100
1697124861742.361,2,100
1697124862263.7676,2,100
1697124862739.3591,2,100
1697124863242.6812,2,100
1697124863758.9277,2,100
1697124864260.9414,2,100
1697124864805.9495,2,100
1697124865286.936,2,100
1697124865797.3364,2,100
1697124866290.9797,2,100
1697124866789.5474,2,100
1697124867304.1523,2,100
1697124867818.7554,2,100
1697124868316.847,2,100
1697124868807.5535,2,100
1697124869315.7468,2,100
1697124869797.8887,2,100
1697124870297.8809,2,100
1697124870823.4534,2,100
1697124871349.8704,2,100
1697124871840.265,2,100
1697124872338.9634,2,100
1697124872898.75,2,100
1697124873349.9016,2,100
1697124873861.633,2,100
1697124874356.8667,2,100
1697124874866.27,2,100
1697124875368.8264,2,100
1697124875845.0645,2,100
1697124876351.3489,2,100
1697124876912.1074,2,100
1697124877383.9236,2,100
1697124877890.718,2,100
1697124878396.2236,2,100
1697124878876.4321,2,100
1697124879371.8657,2,100
1697124879903.969,2,100
1697124880405.7783,2,100
1697124880888.0095,2,100
1697124881420.6443,2,100
1697124881912.7068,2,100
1697124882397.8748,2,100
1697124882901.629,2,100
1697124883403.7148,2,100
1697124883911.9463,2,100
1697124884435.054,2,100
1697124884976.5608,2,100
1697124885525.8547,2,100
1697124885979.9927,2,100
1697124886494.295,2,100
1697124886985.96,2,100
1697124887479.8455,2,100
1697124887969.7725,2,100
1697124888447.5737,2,100
1697124888973.0356,2,100
1697124889502.6912,2,100
1697124889977.9385,2,100
1697124890473.6716,2,100
1697124890984.4014,2,100
1697124891497.396,2,100
1697124892034.945,2,100
1697124892548.0513,2,100
1697124893017.9517,2,100
1697124893492.541,2,100
1697124893992.8865,2,100
1697124894511.0466,2,100
1697124895002.9426,2,100
1697124895505.0,2,100
1697124896033.3347,2,100
1697124896525.5974,2,100
1697124897051.5903,2,100
1697124897612.2705,2,100
1697124898078.4082,2,100
1697124898633.096,2,100
1697124899059.1057,2,100
1697124899571.3137,2,100
1697124900078.922,2,100
1697124900581.0103,2,100
1697124901055.0823,2,100
1697124901562.7415,2,100
1697124902088.9004,2,100
1697124902579.8293,2,100
1697124903108.888,2,100
1697124903628.403,2,100
1697124904115.3364,2,100
1697124904631.513,2,100
1697124905126.0225,2,100
1697124905649.6787,2,100
1697124906121.523,2,100
1697124906700.664,2,100
1697124907191.7942,2,100
1697124907749.3752,2,100
1697124908217.9033,2,100
1697124908732.7698,2,100
1697124909234.4668,2,100
1697124909744.7195,2,100
1697124910221.7783,2,100
1697124910755.2947,2,100
1697124911276.1475,2,100
1697124911811.3477,2,100
1697124912303.5886,2,100
1697124912805.0208,2,100
1697124913293.3616,2,100
1697124913811.4062,2,100
1697124914295.1257,2,100
1697124914790.748,2,100
1697124915318.9363,2,100
1697124915845.1675,2,100
1697124916400.1877,2,100
1697124916862.7854,2,100
1697124917372.64,2,100
1697124917884.6907,2,100
1697124918368.8386,2,100
1697124918898.6301,2,100
1697124919406.9243,2,100
1697124919934.0183,2,100
1697124920464.3435,2,100
1697124920932.2283,2,100
1697124921446.5696,2,100
1697124921927.3345,2,100
1697124922431.982,2,100
1697124922930.4368,2,100
1697124923435.7378,2,100
1697124923972.2988,2,100
1697124924484.709,2,100
1697124924976.5,2,100
1697124925469.232,2,100
1697124925970.933,2,100
1697124926507.7957,2,100
1697124926995.9949,2,100
1697124927557.419,2,100
1697124928036.9543,2,100
1697124928534.6362,2,100
1697124929049.233,2,100
1697124929535.6301,2,100
1697124930032.554,2,100
1697124930562.214,2,100
1697124931063.9521,2,100
1697124931580.9805,2,100
1697124932047.0957,2,100
1697124932548.5027,2,100
1697124933057.5232,2,100
1697124933569.088,2,100
1697124934069.172,2,100
1697124934571.2432,2,100
1697124935119.5623,2,100
1697124935615.8425,2,100
1697124936210.7422,2,100
1697124936596.1584,2,100
1697124937126.8564,2,100
1697124937610.3953,2,100
1697124938101.3918,2,100
1697124938613.7625,2,100
1697124939117.4534,2,100
1697124939632.3135,2,100
1697124940123.4253,2,100
1697124940638.0828,2,100
1697124941144.9668,2,100
1697124941668.7908,2,100
1697124942149.3098,2,100
1697124942644.1982,2,100
1697124943184.4563,2,100
1697124944161.8953,2,100
1697124944657.612,2,100
1697124945176.9534,2,100
1697124945675.8555,2,100
1697124946187.0762,2,100
1697124946706.176,2,100
1697124947167.004,2,100
1697124947694.332,2,100
1697124948229.607,2,100
1697124948702.0532,2,100
1697124949226.936,2,100
1697124949713.7222,2,100
1697124950236.8442,2,100
1697124950719.1125,2,100
1697124951292.6643,2,100
1697124951784.4153,2,100
1697124952250.8042,2,100
1697124952761.2422,2,100
1697124953253.202,2,100
1697124953768.2114,2,100
1697124954249.4048,2,100
1697124954790.8918,2,100
1697124955267.8347,2,100
1697124955806.7217,2,100
1697124956284.872,2,100
1697124956817.6172,2,100
1697124957288.4075,2,100
1697124957798.7517,2,100
1697124958292.2104,2,100
1697124958792.4702,2,100
1697124959414.9475,2,100
1697124959895.955,2,100
1697124960348.4827,2,100
1697124960859.143,2,100
1697124961359.588,2,100
1697124961864.4175,2,100
1697124962339.3596,2,100
1697124962848.897,2,100
1697124963350.1765,2,100
1697124963893.336,2,100
1697124964410.3076,2,100
1697124964876.647,2,100
1697124965382.899,2,100
1697124965869.329,2,100
1697124966381.1746,2,100
1697124966889.0312,2,100
1697124967494.5496,2,100
1697124967930.6086,2,100
1697124968454.1829,2,100
1697124968914.8074,2,100
1697124969402.8616,2,100
1697124969942.9246,2,100
1697124970421.4805,2,100
1697124970919.4155,2,100
1697124971415.8987,2,100
1697124971943.251,2,100
1697124972456.9421,2,100
1697124972944.2844,2,100
1697124973436.5095,2,100
1697124973978.1255,2,100
1697124974448.8433,2,100
1697124974952.103,2,100
1697124975470.5015,2,100
1697124975986.3035,2,100
1697124976540.2053,2,100
1697124976965.0193,2,100
1697124977493.5037,2,100
1697124977996.3752,2,100
1697124978481.9336,2,100
1697124979056.1328,2,100
1697124979531.508,2,100
1697124980028.1448,2,100
1697124980538.6074,2,100
1697124981021.5542,2,100
1697124981534.5588,2,100
1697124981997.1165,2,100
1697124982506.4038,2,100
1697124983036.862,2,100
1697124983580.7224,2,100
1697124984066.6243,2,100
1697124984542.3625,2,100
1697124985037.271,2,100
1697124985554.1545,2,100
1697124986065.746,2,100
1697124986542.174,2,100
1697124987074.0667,2,100
1697124987609.0771,2,100
1697124988099.3271,2,100
1697124988613.596,2,100
1697124989066.331,2,100
1697124989588.5073,2,100
1697124990074.219,2,100
1697124990585.5256,2,100
1697124991071.9707,2,100
1697124991636.9387,2,100
1697124992096.9307,2,100
1697124992721.2559,2,100
1697124993175.8582,2,100
1697124993618.7322,2,100
1697124994121.7612,2,100
1697124994616.3894,2,100
1697124995096.694,2,100
1697124995607.2693,2,100
1697124996130.23,2,100
1697124996669.7976,2,100
1697124997143.6714,2,100
1697124997629.1555,2,100
1697124998141.9202,2,100
1697124998634.791,2,100
1697124999145.727,2,100
1697124999659.6243,2,100
1697125000175.8008,2,100
1697125000734.2031,2,100
1697125001184.5874,2,100
1697125001665.9285,2,100
1697125002184.2607,2,100
1697125002707.2969,2,100
1697125003190.2524,2,100
1697125003679.7,2,100
1697125004194.924,2,100
1697125004703.6248,2,100
1697125005199.59,2,100
1697125005732.6726,2,100
1697125006238.2666,2,100
1697125006721.5994,2,100
1697125007238.959,2,100
1697125007750.0261,2,100
1697125008260.9075,2,100
1697125008778.7559,2,100
1697125009278.744,2,100
1697125009783.928,2,100
1697125010278.7734,2,100
1697125010814.349,2,100
1697125011287.3416,2,100
