BackendTime,ch0sens,ch1sens,ch2sens,ch3sens,ch4sens,ch5sens,ch6sens,ch7sens,ch8sens,ch9sens,ch10sens,ch11sens,temp0,temp1,temp2,temp3,system_status,system_time
1697124477778.7627,1626.0,1993.0,-7714.0,-18674.0,-662.0,5311.0,-3304.0,1810.0,0.5243426561355591,0.7901560068130493,0.8427567481994629,2120.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2026026
1697124478266.1401,1631.0,1991.0,-7625.0,-18618.0,-554.0,5314.0,-3249.0,1829.0,0.5561753511428833,0.8382889628410339,0.7992485761642456,2134.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2026528
1697124478808.073,1630.0,1983.0,-7792.0,-18560.0,-556.0,5389.0,-3226.0,1875.0,0.5191942453384399,0.8059676289558411,0.8475385904312134,2160.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2027050
1697124479312.2532,1590.0,2009.0,-7732.0,-18643.0,-630.0,5252.0,-3143.0,1866.0,0.5250582098960876,0.825060248374939,0.8040828108787537,2109.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2027549
1697124479795.3306,1672.0,2004.0,-7704.0,-18581.0,-546.0,5342.0,-3279.0,1919.0,0.5238714218139648,0.8138560056686401,0.8402261734008789,2146.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2028052
1697124480304.4639,1650.0,1964.0,-7726.0,-18551.0,-508.0,5385.0,-3162.0,1891.0,0.5255468487739563,0.790435254573822,0.8376258015632629,2123.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2028560
1697124480803.3213,1610.0,2035.0,-7662.0,-18692.0,-566.0,5314.0,-3204.0,1962.0,0.585145890712738,0.8156535625457764,0.7847982048988342,2019.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2029062
1697124481310.149,1649.0,1966.0,-7632.0,-18672.0,-466.0,5323.0,-3172.0,1996.0,0.5247440338134766,0.8320062160491943,0.8384286165237427,2106.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2029565
1697124481809.5613,1639.0,1993.0,-7688.0,-18634.0,-523.0,5293.0,-3132.0,1909.0,0.527082622051239,0.7536810636520386,0.8392488360404968,2103.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2030069
1697124482331.566,1603.0,1967.0,-7698.0,-18570.0,-489.0,5378.0,-3311.0,1954.0,0.5019341111183167,0.8080095648765564,0.8564915657043457,2152.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2030574
1697124482824.2705,1632.0,2036.0,-7695.0,-18688.0,-502.0,5405.0,-3195.0,1990.0,0.5448139905929565,0.7888645529747009,0.8587777614593506,2109.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2031077
1697124483333.64,1638.0,2017.0,-7739.0,-18662.0,-565.0,5319.0,-3231.0,1976.0,0.5391420722007751,0.7865434288978577,0.8399993181228638,2104.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2031585
1697124483819.361,1664.0,2002.0,-7638.0,-18608.0,-556.0,5386.0,-3254.0,2007.0,0.5486883521080017,0.7762117385864258,0.8728616833686829,2166.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2032079
1697124484346.3052,1636.0,2011.0,-7718.0,-18549.0,-513.0,5407.0,-3184.0,2049.0,0.563435435295105,0.7827737927436829,0.8543100357055664,2108.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2032578
1697124484816.3586,1609.0,1987.0,-7622.0,-18678.0,-572.0,5367.0,-3197.0,1883.0,0.5497704148292542,0.7911508083343506,0.8711687922477722,2179.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2033078
1697124485387.9038,1647.0,2011.0,-7717.0,-18628.0,-610.0,5413.0,-3233.0,1903.0,0.5359134078025818,0.7941350936889648,0.8658807873725891,2220.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2033615
1697124485837.5864,1673.0,1992.0,-7664.0,-18552.0,-625.0,5364.0,-3250.0,1941.0,0.543365478515625,0.7994754314422607,0.839266300201416,2120.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2034093
1697124486350.2354,1577.0,2023.0,-7680.0,-18595.0,-533.0,5384.0,-3185.0,1954.0,0.4857909083366394,0.7614123821258545,0.8573117852210999,2129.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2034602
1697124486843.0735,1648.0,2007.0,-7738.0,-18668.0,-609.0,5318.0,-3192.0,1962.0,0.5264543294906616,0.7832275032997131,0.8728442192077637,2190.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2035106
1697124487355.3442,1623.0,1991.0,-7710.0,-18606.0,-589.0,5356.0,-3228.0,1894.0,0.5475190877914429,0.7507141828536987,0.8433675765991211,2225.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2035610
1697124487894.5679,1625.0,2004.0,-7671.0,-18556.0,-607.0,5261.0,-3217.0,2028.0,0.5255643129348755,0.8043620586395264,0.8389172554016113,2174.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2036115
1697124488353.5996,1630.0,2028.0,-7647.0,-18542.0,-605.0,5348.0,-3173.0,1998.0,0.5599101185798645,0.8499295711517334,0.8054964542388916,2131.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2036615
1697124488850.147,1593.0,2050.0,-7752.0,-18804.0,-463.0,5375.0,-3216.0,1953.0,0.5357214212417603,0.7715346217155457,0.8613083362579346,2212.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2037119
1697124489377.3472,1628.0,2012.0,-7707.0,-18562.0,-552.0,5343.0,-3190.0,1924.0,0.5506080985069275,0.7949204444885254,0.7910460829734802,2195.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2037623
1697124489854.5894,1641.0,1955.0,-7654.0,-18656.0,-565.0,5421.0,-3200.0,1972.0,0.5100318789482117,0.7858453392982483,0.866317093372345,2132.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2038124
1697124490392.4712,1604.0,1988.0,-7719.0,-18578.0,-612.0,5371.0,-3224.0,1987.0,0.5257737040519714,0.80040043592453,0.8382017016410828,2070.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2038633
1697124490884.2012,1653.0,2015.0,-7737.0,-18587.0,-623.0,5358.0,-3259.0,1966.0,0.5430513620376587,0.7848680019378662,0.8054789900779724,2137.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2039133
1697124491396.0884,1618.0,1995.0,-7591.0,-18596.0,-512.0,5309.0,-3265.0,1942.0,0.5812540650367737,0.8240829706192017,0.8725824356079102,2062.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2039640
1697124491876.058,1601.0,2011.0,-7629.0,-18527.0,-505.0,5264.0,-3235.0,1940.0,0.5600497126579285,0.786264181137085,0.866631269454956,2270.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2040138
1697124492380.5403,1581.0,1997.0,-7737.0,-18674.0,-477.0,5311.0,-3257.0,1942.0,0.5854774713516235,0.7632622718811035,0.8723555207252502,2103.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2040645
1697124492906.5544,1613.0,1994.0,-7786.0,-18650.0,-552.0,5363.0,-3220.0,1938.0,0.5263845324516296,0.8067529797554016,0.814292311668396,2064.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2041145
1697124493391.7842,1574.0,1990.0,-7837.0,-18570.0,-607.0,5364.0,-3261.0,1917.0,0.5253548622131348,0.833699107170105,0.8479050993919373,2187.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2041647
1697124493894.5422,1607.0,2012.0,-7626.0,-18455.0,-562.0,5304.0,-3304.0,1932.0,0.5609223246574402,0.8025819063186646,0.8503309488296509,2065.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2042153
1697124494406.6333,1619.0,1976.0,-7586.0,-18581.0,-472.0,5382.0,-3237.0,2001.0,0.5247265696525574,0.8165959715843201,0.8566486239433289,2198.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2042657
1697124494901.4375,1617.0,1996.0,-7640.0,-18599.0,-597.0,5415.0,-3317.0,2021.0,0.5475190877914429,0.8184284567832947,0.8530011177062988,2141.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2043158
1697124495425.498,1633.0,2043.0,-7661.0,-18533.0,-624.0,5360.0,-3314.0,2015.0,0.5263671278953552,0.8606451749801636,0.8727569580078125,2107.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2043666
1697124495922.885,1632.0,1980.0,-7632.0,-18677.0,-636.0,5352.0,-3312.0,1961.0,0.5757566094398499,0.7538555860519409,0.8642228245735168,2154.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2044170
1697124496429.039,1628.0,2007.0,-7671.0,-18587.0,-685.0,5405.0,-3283.0,1945.0,0.5251280069351196,0.7858802676200867,0.8396676778793335,2065.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2044685
1697124496924.4443,1660.0,1991.0,-7631.0,-18532.0,-589.0,5400.0,-3307.0,1959.0,0.5248836874961853,0.8395106196403503,0.8733677864074707,2184.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2045180
1697124497406.7603,1641.0,2026.0,-7747.0,-18563.0,-542.0,5415.0,-3311.0,2046.0,0.5272746086120605,0.8103830218315125,0.9109771251678467,2228.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2045680
1697124497917.9902,1584.0,2007.0,-7641.0,-18680.0,-471.0,5287.0,-3312.0,2005.0,0.5848841071128845,0.8744323253631592,0.8719192147254944,2169.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2046182
1697124498504.819,1605.0,1990.0,-7769.0,-18572.0,-594.0,5281.0,-3335.0,1981.0,0.5547791719436646,0.7789517641067505,0.8053219318389893,2106.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2046689
1697124498968.7107,1595.0,1996.0,-7704.0,-18556.0,-494.0,5305.0,-3363.0,1997.0,0.5253897905349731,0.7857580780982971,0.8002433776855469,2054.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2047191
1697124499434.3174,1543.0,2035.0,-7713.0,-18581.0,-545.0,5362.0,-3352.0,1947.0,0.5244299173355103,0.8346763849258423,0.814746081829071,2186.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2047695
1697124499945.757,1615.0,2001.0,-7671.0,-18590.0,-547.0,5323.0,-3238.0,1919.0,0.5246393084526062,0.8566311597824097,0.8193708658218384,2094.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2048199
1697124500442.785,1586.0,2010.0,-7611.0,-18725.0,-555.0,5349.0,-3237.0,1976.0,0.5265939831733704,0.8411162495613098,0.874345064163208,2049.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2048700
1697124500940.1123,1605.0,1955.0,-7694.0,-18613.0,-549.0,5269.0,-3275.0,1924.0,0.5270302891731262,0.821587324142456,0.8737342357635498,2102.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2049204
1697124501441.0664,1619.0,2001.0,-7679.0,-18567.0,-548.0,5288.0,-3206.0,1911.0,0.5570828318595886,0.8197373747825623,0.8066831827163696,2146.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2049705
1697124501958.2,1656.0,1996.0,-7599.0,-18663.0,-558.0,5327.0,-3231.0,1920.0,0.5534353256225586,0.7636811137199402,0.8366484642028809,2064.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2050214
1697124502472.9219,1620.0,1975.0,-7683.0,-18637.0,-648.0,5331.0,-3181.0,1845.0,0.5282170176506042,0.8681146502494812,0.8720064759254456,2265.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2050720
1697124502963.8518,1643.0,2012.0,-7594.0,-18591.0,-564.0,5325.0,-3181.0,1983.0,0.5292990803718567,0.8131404519081116,0.8729488849639893,2113.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2051220
1697124503466.2485,1688.0,2022.0,-7690.0,-18622.0,-597.0,5395.0,-3199.0,1946.0,0.5605208873748779,0.7878523468971252,0.8729663491249084,2120.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2051723
1697124503956.9211,1589.0,1996.0,-7680.0,-18597.0,-653.0,5338.0,-3277.0,1938.0,0.5609223246574402,0.8220061659812927,0.8328090310096741,2198.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2052223
1697124504472.3062,1619.0,1965.0,-7697.0,-18639.0,-624.0,5396.0,-3276.0,1898.0,0.52158522605896,0.775950014591217,0.8627917766571045,2092.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2052727
1697124504997.493,1613.0,1995.0,-7792.0,-18592.0,-644.0,5333.0,-3221.0,1863.0,0.5257213711738586,0.8118141293525696,0.8722857236862183,2125.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2053237
1697124505497.206,1602.0,1992.0,-7681.0,-18605.0,-562.0,5362.0,-3201.0,1950.0,0.5242728590965271,0.7858628034591675,0.8302784562110901,2177.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2053738
1697124505986.5894,1637.0,2008.0,-7723.0,-18632.0,-489.0,5371.0,-3228.0,1888.0,0.5246742367744446,0.8620238900184631,0.8389696478843689,2231.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2054238
1697124506510.4492,1659.0,2049.0,-7775.0,-18647.0,-539.0,5318.0,-3197.0,1940.0,0.5313758850097656,0.8135592937469482,0.8710117340087891,2151.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2054748
1697124507011.5964,1588.0,1969.0,-7690.0,-18658.0,-595.0,5346.0,-3203.0,1941.0,0.527012825012207,0.7535065412521362,0.8172591924667358,2212.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2055248
1697124507527.9397,1634.0,1987.0,-7720.0,-18578.0,-547.0,5381.0,-3262.0,1900.0,0.5256864428520203,0.7862118482589722,0.8052521347999573,2083.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2055757
1697124508006.1528,1636.0,2017.0,-7623.0,-18656.0,-496.0,5362.0,-3276.0,1888.0,0.5443078875541687,0.8283936381340027,0.8038908243179321,2082.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2056255
1697124508512.066,1619.0,2001.0,-7702.0,-18569.0,-540.0,5360.0,-3276.0,1931.0,0.5402066111564636,0.8236989974975586,0.8386554718017578,2311.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2056761
1697124509015.0427,1592.0,2001.0,-7654.0,-18510.0,-609.0,5366.0,-3337.0,1994.0,0.5399099588394165,0.8169974088668823,0.7794927954673767,2194.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2057266
1697124509512.6584,1641.0,1995.0,-7778.0,-18653.0,-642.0,5335.0,-3256.0,1931.0,0.5241681337356567,0.841343104839325,0.8596678376197815,2072.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2057768
1697124510004.7825,1641.0,2025.0,-7689.0,-18606.0,-643.0,5419.0,-3224.0,1956.0,0.540311336517334,0.8077477812767029,0.8720763325691223,2125.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2058273
1697124510543.9268,1610.0,2014.0,-7718.0,-18497.0,-464.0,5343.0,-3268.0,2008.0,0.5426499247550964,0.8607149720191956,0.8725998997688293,2259.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2058803
1697124511028.2612,1625.0,1991.0,-7631.0,-18602.0,-686.0,5386.0,-3309.0,1954.0,0.523819088935852,0.8273988366127014,0.8655142784118652,2260.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2059287
1697124511556.4543,1602.0,2034.0,-7745.0,-18495.0,-681.0,5405.0,-3341.0,1859.0,0.5256690382957458,0.7931228876113892,0.8234896063804626,2124.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2059796
1697124512018.319,1642.0,2001.0,-7636.0,-18537.0,-650.0,5381.0,-3267.0,1927.0,0.5407825708389282,0.8786906599998474,0.8713607788085938,2192.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2060281
1697124512532.6094,1642.0,2007.0,-7806.0,-18654.0,-627.0,5478.0,-3343.0,1950.0,0.5239063501358032,0.8118141293525696,0.8136814832687378,2288.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2060790
1697124513038.3538,1613.0,2011.0,-7565.0,-18591.0,-662.0,5524.0,-3169.0,1932.0,0.518984854221344,0.7852694392204285,0.8126343488693237,2078.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2061294
1697124513530.6624,1657.0,1983.0,-7647.0,-18614.0,-588.0,5474.0,-3104.0,1869.0,0.5495260953903198,0.8189520239830017,0.8245366811752319,2077.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2061805
1697124514084.0325,1615.0,2041.0,-7768.0,-18693.0,-507.0,5380.0,-3110.0,1926.0,0.5864198803901672,0.8276606202125549,0.8329137563705444,2028.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2062323
1697124514573.9797,1605.0,1980.0,-7610.0,-18585.0,-487.0,5460.0,-3014.0,1986.0,0.5542381405830383,0.8177827596664429,0.8516224026679993,2065.0,73.2281265258789,273.1499938964844,273.1499938964844,273.1499938964844,1025,2062822
