BackendTime,state,value
1697124532763.2786,2,150
1697124533257.45,2,150
1697124533748.4653,2,150
1697124534250.5854,2,150
1697124534778.4688,2,150
1697124535274.186,2,150
1697124535775.6877,2,150
1697124536296.7322,2,150
1697124536798.752,2,150
1697124537300.7493,2,150
1697124537803.6833,2,150
1697124538304.0903,2,150
1697124538809.3203,2,150
1697124539320.8447,2,150
1697124539809.2366,2,150
1697124540322.7214,2,150
1697124540832.454,2,150
1697124541352.7634,2,150
1697124541846.2947,2,150
1697124542348.5972,2,150
1697124542857.8904,2,150
1697124543417.1025,2,150
1697124543897.2195,2,150
1697124544388.4387,2,150
1697124544861.4736,2,150
1697124545365.0347,2,150
1697124545867.949,2,150
1697124546361.2676,2,150
1697124546884.0747,2,150
1697124547380.374,2,150
1697124547871.652,2,150
1697124548382.881,2,150
1697124548890.7566,2,150
1697124549386.7993,2,150
1697124549888.0105,2,150
1697124550395.3274,2,150
1697124550889.5132,2,150
1697124551410.9624,2,150
1697124551916.7712,2,150
1697124552426.1763,2,150
1697124552928.8813,2,150
1697124553435.121,2,150
1697124553928.813,2,150
1697124554437.2952,2,150
1697124554950.8455,2,150
1697124555445.6008,2,150
1697124555947.722,2,150
1697124556633.0378,2,150
1697124556970.7942,2,150
1697124557476.2903,2,150
1697124557985.2178,2,150
1697124558475.3057,2,150
1697124558999.8606,2,150
1697124559494.064,2,150
1697124560008.5735,2,150
1697124560498.2932,2,150
1697124560998.6553,2,150
1697124561511.9456,2,150
1697124562017.9973,2,150
1697124562514.6003,2,150
1697124563017.469,2,150
1697124563530.0835,2,150
1697124564029.798,2,150
1697124564536.0996,2,150
1697124565106.595,2,150
1697124565595.5288,2,150
1697124566060.1543,2,150
1697124566567.4229,2,150
1697124567048.4014,2,150
1697124567630.8276,2,150
1697124568098.585,2,150
1697124568582.44,2,150
1697124569068.8623,2,150
1697124569576.348,2,150
1697124570082.7766,2,150
1697124570593.3828,2,150
1697124571092.8333,2,150
1697124571736.5864,2,150
1697124572102.2979,2,150
1697124572625.8108,2,150
1697124573133.6968,2,150
1697124573628.0608,2,150
1697124574132.4917,2,150
1697124574643.9287,2,150
1697124575134.849,2,150
1697124575630.7449,2,150
1697124576135.8254,2,150
1697124576638.9468,2,150
1697124577154.2188,2,150
1697124577656.567,2,150
1697124578158.0105,2,150
1697124578657.9155,2,150
1697124579168.8257,2,150
1697124579738.5972,2,150
1697124580185.998,2,150
1697124580684.1033,2,150
1697124581176.2195,2,150
1697124581680.0828,2,150
1697124582183.5938,2,150
1697124582686.5112,2,150
1697124583249.232,2,150
1697124583734.8591,2,150
1697124584216.4841,2,150
1697124584732.304,2,150
1697124585239.298,2,150
1697124585737.9585,2,150
1697124586279.5369,2,150
1697124586749.6333,2,150
1697124587246.9973,2,150
1697124587758.0544,2,150
1697124588279.7126,2,150
1697124588784.621,2,150
1697124589286.8235,2,150
1697124589774.623,2,150
1697124590286.2761,2,150
1697124590854.175,2,150
1697124591299.6821,2,150
1697124591802.91,2,150
1697124592297.3909,2,150
1697124592798.5774,2,150
1697124593294.04,2,150
1697124593795.7585,2,150
1697124594307.7217,2,150
1697124594803.395,2,150
1697124595309.203,2,150
1697124595814.528,2,150
1697124596317.7395,2,150
1697124596825.9932,2,150
1697124597317.9397,2,150
1697124597831.7227,2,150
1697124598329.3665,2,150
1697124598843.462,2,150
1697124599354.5508,2,150
1697124599850.9265,2,150
1697124600350.9775,2,150
1697124600863.8967,2,150
1697124601369.9263,2,150
1697124601869.0476,2,150
1697124602367.623,2,150
1697124602870.9148,2,150
1697124603367.0903,2,150
1697124603879.429,2,150
1697124604386.271,2,150
1697124604891.1206,2,150
1697124605409.8154,2,150
1697124605901.7126,2,150
1697124606407.618,2,150
1697124606896.1704,2,150
1697124607412.4304,2,150
1697124607912.0125,2,150
1697124608421.2952,2,150
1697124608914.794,2,150
1697124609425.9185,2,150
1697124609930.1445,2,150
1697124610433.148,2,150
1697124610933.0847,2,150
1697124611435.3708,2,150
1697124611977.579,2,150
1697124612461.3948,2,150
1697124612980.6094,2,150
1697124613465.8262,2,150
1697124613991.1562,2,150
1697124614476.043,2,150
1697124615056.5576,2,150
1697124615494.4824,2,150
1697124616022.1118,2,150
1697124616521.2046,2,150
1697124617001.6526,2,150
1697124617506.4487,2,150
1697124618011.3713,2,150
1697124619078.8142,2,150
1697124619528.6208,2,150
1697124620018.2651,2,150
1697124620520.8206,2,150
1697124621015.708,2,150
1697124621537.291,2,150
1697124622044.478,2,150
1697124622537.0996,2,150
1697124623042.6216,2,150
1697124623561.6482,2,150
1697124624049.3237,2,150
1697124624604.6904,2,150
1697124625106.825,2,150
1697124625598.457,2,150
1697124626083.7937,2,150
1697124626575.7632,2,150
1697124627116.5654,2,150
1697124627592.959,2,150
1697124628097.2068,2,150
1697124628599.7354,2,150
1697124629086.033,2,150
1697124629609.9363,2,150
1697124630115.6877,2,150
1697124630626.5283,2,150
1697124631128.086,2,150
1697124631786.2688,2,150
1697124632192.9526,2,150
1697124632620.3054,2,150
1697124633123.09,2,150
1697124633620.0156,2,150
1697124634136.37,2,150
1697124634640.2937,2,150
1697124635127.9043,2,150
1697124635735.9036,2,150
1697124636149.14,2,150
1697124636679.5784,2,150
1697124637164.5068,2,150
1697124637669.165,2,150
1697124638168.9668,2,150
1697124638682.4272,2,150
1697124639202.2844,2,150
1697124639707.2446,2,150
1697124640209.6833,2,150
1697124640728.1172,2,150
1697124641185.4058,2,150
1697124641697.1067,2,150
1697124642210.1545,2,150
1697124642698.0159,2,150
1697124643209.0544,2,150
1697124643771.724,2,150
1697124644225.5786,2,150
1697124644715.8452,2,150
1697124645237.633,2,150
1697124645729.0308,2,150
1697124646233.7131,2,150
1697124646744.1929,2,150
1697124647297.2988,2,150
1697124647792.7158,2,150
1697124648272.759,2,150
1697124648785.0703,2,150
1697124649265.5742,2,150
1697124649776.1113,2,150
1697124650270.914,2,150
1697124650796.8254,2,150
1697124651322.44,2,150
1697124651816.7163,2,150
1697124652340.3286,2,150
1697124652814.5044,2,150
1697124653335.1736,2,150
1697124653846.9187,2,150
1697124654334.7434,2,150
1697124654841.6255,2,150
1697124655410.6445,2,150
1697124655897.5408,2,150
1697124656373.5032,2,150
1697124656851.4995,2,150
1697124657360.1216,2,150
1697124657844.7124,2,150
1697124658365.3599,2,150
1697124658841.592,2,150
1697124659373.0889,2,150
1697124659865.7585,2,150
1697124660404.0107,2,150
1697124660893.8364,2,150
1697124661362.4482,2,150
1697124661891.77,2,150
1697124662389.4763,2,150
1697124662972.6946,2,150
1697124663447.8738,2,150
1697124664036.9011,2,150
1697124664388.9207,2,150
1697124664898.1938,2,150
1697124665400.6606,2,150
1697124665915.9783,2,150
1697124666397.752,2,150
1697124666904.8384,2,150
1697124667394.9128,2,150
1697124667948.8174,2,150
1697124668501.8389,2,150
1697124668928.381,2,150
1697124669428.6516,2,150
1697124669924.003,2,150
1697124670455.7046,2,150
1697124670944.9165,2,150
1697124671448.963,2,150
1697124671945.2278,2,150
1697124672468.5876,2,150
1697124672993.1445,2,150
1697124673454.667,2,150
1697124673956.0798,2,150
1697124674459.4065,2,150
1697124674966.159,2,150
1697124675461.9734,2,150
1697124675966.2957,2,150
1697124676589.0444,2,150
1697124677081.9375,2,150
1697124677500.0808,2,150
1697124678019.486,2,150
1697124678508.3806,2,150
1697124679000.9656,2,150
1697124679533.031,2,150
1697124680028.571,2,150
1697124680521.8083,2,150
1697124681021.3826,2,150
1697124681524.7288,2,150
1697124682021.431,2,150
1697124682520.636,2,150
1697124683028.9075,2,150
1697124683532.7507,2,150
1697124684023.5278,2,150
1697124684533.245,2,150
1697124685051.841,2,150
1697124685560.3154,2,150
1697124686043.9304,2,150
1697124686575.7244,2,150
1697124687069.1917,2,150
1697124687619.711,2,150
1697124688061.9822,2,150
1697124688566.2334,2,150
1697124689073.0322,2,150
1697124689592.8691,2,150
1697124690077.0479,2,150
1697124690584.5676,2,150
1697124691103.609,2,150
1697124691650.9497,2,150
1697124692157.9258,2,150
1697124692665.207,2,150
1697124693155.1726,2,150
1697124693630.7332,2,150
1697124694152.722,2,150
1697124694663.13,2,150
1697124695177.0747,2,150
1697124695665.323,2,150
1697124696170.2246,2,150
1697124696658.3008,2,150
1697124697155.756,2,150
1697124697711.6904,2,150
1697124698189.0679,2,150
1697124698714.685,2,150
1697124699191.49,2,150
1697124699728.5198,2,150
1697124700173.1335,2,150
1697124700680.6082,2,150
1697124701182.8472,2,150
1697124701698.6128,2,150
1697124702182.6782,2,150
1697124702753.058,2,150
1697124703235.5059,2,150
1697124703713.7515,2,150
1697124704248.0107,2,150
1697124704718.223,2,150
1697124705224.0542,2,150
1697124705721.336,2,150
1697124706243.1157,2,150
1697124706722.7666,2,150
1697124707227.2446,2,150
1697124707749.8342,2,150
1697124708240.7349,2,150
1697124708811.543,2,150
1697124709268.6484,2,150
1697124709780.4084,2,150
1697124710285.9797,2,150
1697124710780.941,2,150
1697124711274.3452,2,150
1697124711889.1875,2,150
1697124712272.289,2,150
1697124712783.0557,2,150
1697124713282.8433,2,150
1697124713791.9434,2,150
1697124714290.0098,2,150
1697124714792.6538,2,150
1697124715294.5557,2,150
1697124715794.6956,2,150
1697124716309.2466,2,150
1697124716823.796,2,150
1697124717324.0898,2,150
1697124717841.7778,2,150
1697124718335.0164,2,150
1697124718843.05,2,150
1697124719347.7673,2,150
1697124719873.335,2,150
1697124720422.337,2,150
1697124720871.1033,2,150
1697124721482.1467,2,150
1697124721876.5066,2,150
1697124722363.355,2,150
1697124722876.6877,2,150
1697124723401.483,2,150
1697124723885.6782,2,150
1697124724360.4592,2,150
1697124724859.031,2,150
1697124725362.4138,2,150
1697124725875.3416,2,150
1697124726366.1086,2,150
1697124726997.2576,2,150
1697124727497.031,2,150
1697124727892.808,2,150
1697124728396.4487,2,150
1697124728921.4485,2,150
1697124729432.979,2,150
1697124729920.3918,2,150
1697124730423.9033,2,150
1697124730916.3757,2,150
1697124731435.5664,2,150
1697124731980.928,2,150
1697124732441.0493,2,150
1697124733012.3176,2,150
1697124733448.269,2,150
1697124733932.3962,2,150
1697124734450.7168,2,150
1697124735009.9294,2,150
1697124735452.1846,2,150
1697124735965.7898,2,150
1697124736583.7944,2,150
1697124736954.404,2,150
1697124737457.0164,2,150
1697124737972.1572,2,150
1697124738475.5415,2,150
1697124739062.9631,2,150
1697124739592.5137,2,150
1697124739972.1885,2,150
1697124740475.4363,2,150
1697124740996.4348,2,150
1697124741477.443,2,150
1697124742044.3135,2,150
1697124742505.0205,2,150
1697124743024.3398,2,150
1697124743541.3403,2,150
1697124744022.538,2,150
1697124744533.01,2,150
1697124745036.6174,2,150
1697124745515.7722,2,150
1697124746015.6199,2,150
1697124746542.9497,2,150
1697124747020.8076,2,150
1697124747534.7654,2,150
1697124748036.3916,2,150
1697124748533.6917,2,150
1697124749041.5156,2,150
1697124749549.6055,2,150
1697124750060.6301,2,150
1697124750562.4138,2,150
1697124751061.121,2,150
1697124751649.0486,2,150
1697124752066.7437,2,150
1697124752582.103,2,150
1697124753082.9565,2,150
1697124753574.7693,2,150
1697124754084.6013,2,150
1697124754594.0698,2,150
1697124755119.8398,2,150
1697124755587.3188,2,150
1697124756089.1145,2,150
1697124756597.3909,2,150
1697124757119.0923,2,150
1697124757610.5166,2,150
1697124758112.7034,2,150
1697124758607.5498,2,150
1697124759145.8613,2,150
1697124759661.616,2,150
1697124760126.0732,2,150
1697124760705.152,2,150
1697124761181.0972,2,150
1697124761650.4326,2,150
1697124762143.2417,2,150
1697124762643.1145,2,150
1697124763149.2722,2,150
1697124763670.9136,2,150
1697124764184.9087,2,150
1697124764676.5356,2,150
1697124765182.9485,2,150
1697124765678.904,2,150
1697124766191.0461,2,150
1697124766769.7297,2,150
1697124767198.366,2,150
1697124767696.9045,2,150
1697124768205.5288,2,150
1697124768746.029,2,150
1697124769204.3354,2,150
1697124769727.058,2,150
1697124770225.7192,2,150
1697124770716.0754,2,150
1697124771217.365,2,150
1697124771835.7534,2,150
1697124772261.0032,2,150
1697124772753.9705,2,150
1697124773252.6326,2,150
1697124773762.0337,2,150
1697124774267.6409,2,150
1697124774763.0522,2,150
1697124775287.4797,2,150
1697124775780.3516,2,150
1697124776293.821,2,150
1697124776802.5486,2,150
1697124777309.7246,2,150
1697124777794.723,2,150
1697124778300.5063,2,150
1697124778881.246,2,150
1697124779323.4697,2,150
1697124779848.3435,2,150
1697124780355.5625,2,150
1697124780832.492,2,150
1697124781521.5203,2,150
1697124781890.65,2,150
1697124782380.0286,2,150
1697124782855.902,2,150
1697124783393.9092,2,150
1697124783898.1526,2,150
1697124784397.313,2,150
1697124784919.5776,2,150
1697124785400.685,2,150
1697124785905.7136,2,150
1697124786411.584,2,150
1697124786914.831,2,150
1697124787402.2788,2,150
1697124787963.647,2,150
1697124788420.3591,2,150
1697124788928.3787,2,150
1697124789430.8167,2,150
1697124789947.5278,2,150
1697124790435.7554,2,150
1697124790919.353,2,150
1697124791443.0588,2,150
1697124791923.9717,2,150
1697124792460.0469,2,150
1697124792957.4429,2,150
1697124793455.32,2,150
1697124793964.024,2,150
1697124794480.4536,2,150
1697124794986.2417,2,150
1697124795469.1523,2,150
1697124795961.7551,2,150
1697124796565.9624,2,150
1697124796970.9019,2,150
1697124797486.393,2,150
1697124797967.0786,2,150
1697124798482.6128,2,150
1697124798987.0525,2,150
1697124799486.0771,2,150
1697124799989.251,2,150
1697124800487.6033,2,150
1697124800998.1536,2,150
1697124801539.8845,2,150
1697124802106.956,2,150
1697124802526.3916,2,150
1697124803021.8926,2,150
1697124803522.3987,2,150
1697124804020.6648,2,150
1697124804562.8723,2,150
1697124805048.29,2,150
1697124805538.6301,2,150
1697124806075.787,2,150
1697124806583.3245,2,150
1697124807064.4285,2,150
1697124807583.5762,2,150
1697124808073.813,2,150
1697124808577.2166,2,150
1697124809068.4995,2,150
1697124809609.4412,2,150
1697124810082.6028,2,150
1697124810592.371,2,150
1697124811103.8174,2,150
1697124811596.5337,2,150
1697124812109.8252,2,150
1697124812610.4512,2,150
1697124813124.5247,2,150
1697124813646.8123,2,150
1697124814123.4033,2,150
1697124814629.596,2,150
1697124815150.5015,2,150
1697124815634.6,2,150
1697124816135.8958,2,150
1697124816643.511,2,150
1697124817149.7673,2,150
1697124817664.3374,2,150
1697124818161.8447,2,150
1697124818640.2458,2,150
1697124819178.6929,2,150
1697124819656.4485,2,150
1697124820169.1775,2,150
1697124820701.4165,2,150
1697124821193.107,2,150
1697124821675.3972,2,150
1697124822194.707,2,150
1697124822722.4314,2,150
1697124823179.5637,2,150
1697124823719.5137,2,150
1697124824202.965,2,150
1697124824721.6812,2,150
1697124825198.302,2,150
1697124825715.015,2,150
1697124826274.3499,2,150
1697124826733.4973,2,150
1697124827232.4287,2,150
1697124827733.6545,2,150
1697124828236.3025,2,150
1697124828738.1716,2,150
1697124829235.7097,2,150
1697124829748.5098,2,150
1697124830292.6294,2,150
1697124830778.6504,2,150
1697124831271.5962,2,150
1697124831801.2869,2,150
1697124832290.3452,2,150
1697124832795.7407,2,150
1697124833296.7324,2,150
1697124833794.1914,2,150
1697124834296.6262,2,150
1697124834826.871,2,150
1697124835306.9446,2,150
1697124835829.0356,2,150
1697124836333.738,2,150
1697124836844.1294,2,150
1697124837358.898,2,150
1697124837858.1338,2,150
1697124838394.2527,2,150
1697124838836.0735,2,150
1697124839388.7104,2,150
1697124839887.1335,2,150
1697124840336.745,2,150
1697124840844.1414,2,150
1697124841370.4915,2,150
1697124841866.185,2,150
1697124842396.2695,2,150
1697124842850.1838,2,150
1697124843362.8093,2,150
1697124843865.9739,2,150
1697124844371.4028,2,150
1697124844922.8967,2,150
1697124845379.565,2,150
1697124845928.589,2,150
1697124846429.1233,2,150
1697124846928.1436,2,150
1697124847406.479,2,150
1697124847979.9783,2,150
1697124848435.6958,2,150
1697124848919.1196,2,150
1697124849439.1167,2,150
1697124849938.0442,2,150
1697124850441.382,2,150
1697124850955.1304,2,150
1697124851454.2605,2,150
1697124851957.145,2,150
1697124852465.7969,2,150
1697124852964.052,2,150
1697124853447.861,2,150
1697124853967.739,2,150
1697124854448.0396,2,150
1697124854971.86,2,150
1697124855477.8792,2,150
1697124855983.8467,2,150
1697124856611.0442,2,150
1697124856994.2666,2,150
1697124857478.7356,2,150
1697124857997.6294,2,150
1697124858492.884,2,150
1697124859004.2212,2,150
1697124859528.3677,2,150
1697124860009.517,2,150
1697124860525.8787,2,150
1697124861026.914,2,150
1697124861530.5815,2,150
1697124862030.7375,2,150
1697124862516.5356,2,150
1697124863008.4463,2,150
1697124863510.532,2,150
1697124864031.397,2,150
1697124864550.4287,2,150
1697124865027.6763,2,150
1697124865541.9082,2,150
1697124866054.7805,2,150
1697124866560.379,2,150
1697124867052.3352,2,150
1697124867539.2915,2,150
1697124868071.5706,2,150
1697124868586.5615,2,150
1697124869067.1526,2,150
1697124869564.947,2,150
1697124870079.1638,2,150
1697124870587.5195,2,150
1697124871088.6128,2,150
1697124871631.0437,2,150
1697124872086.049,2,150
1697124872669.7732,2,150
1697124873139.0342,2,150
1697124873621.303,2,150
1697124874127.7183,2,150
1697124874637.926,2,150
1697124875101.6191,2,150
1697124875646.86,2,150
1697124876143.4717,2,150
1697124876674.5156,2,150
1697124877173.3718,2,150
1697124877634.6633,2,150
1697124878153.5378,2,150
1697124878628.9875,2,150
1697124879161.3481,2,150
1697124879664.9954,2,150
1697124880188.9934,2,150
1697124880706.6997,2,150
1697124881166.1614,2,150
1697124881660.4087,2,150
1697124882167.3171,2,150
1697124882669.319,2,150
1697124883194.3938,2,150
1697124883674.3923,2,150
1697124884190.1724,2,150
1697124884688.5586,2,150
1697124885199.5896,2,150
1697124885752.9397,2,150
1697124886238.8289,2,150
1697124886729.3572,2,150
1697124887222.7297,2,150
1697124887732.2888,2,150
1697124888215.4106,2,150
1697124888698.5925,2,150
1697124889215.8054,2,150
1697124889789.6064,2,150
1697124890226.6897,2,150
1697124890727.523,2,150
1697124891229.6965,2,150
1697124891824.753,2,150
1697124892308.4268,2,150
1697124892771.743,2,150
1697124893246.2942,2,150
1697124893755.094,2,150
1697124894259.0544,2,150
1697124894768.349,2,150
1697124895267.0999,2,150
1697124895765.7427,2,150
1697124896283.5881,2,150
1697124896773.8508,2,150
1697124897329.9568,2,150
1697124897855.7703,2,150
1697124898427.3337,2,150
1697124898816.7454,2,150
1697124899305.926,2,150
1697124899809.7415,2,150
1697124900320.902,2,150
1697124900823.6199,2,150
1697124901328.7842,2,150
1697124901826.6965,2,150
1697124902334.1714,2,150
1697124902836.5159,2,150
1697124903343.1672,2,150
1697124903881.0862,2,150
1697124904359.9277,2,150
1697124904858.7188,2,150
1697124905381.6643,2,150
1697124905901.0276,2,150
1697124906402.5347,2,150
1697124906975.123,2,150
1697124907508.5789,2,150
1697124907923.9827,2,150
1697124908427.8271,2,150
1697124908971.2056,2,150
1697124909425.6946,2,150
1697124909928.019,2,150
1697124910429.4324,2,150
1697124910924.021,2,150
1697124911454.3499,2,150
1697124912005.4976,2,150
1697124912535.0696,2,150
1697124912998.9424,2,150
1697124913501.8655,2,150
1697124914022.7498,2,150
1697124914511.139,2,150
1697124915015.3757,2,150
1697124915509.7947,2,150
1697124916028.6265,2,150
1697124916625.0835,2,150
1697124917033.6306,2,150
1697124917539.079,2,150
1697124918046.7625,2,150
1697124918533.1516,2,150
1697124919034.7837,2,150
1697124919587.5657,2,150
1697124920067.412,2,150
1697124920586.1204,2,150
1697124921065.3293,2,150
1697124921572.2483,2,150
1697124922085.955,2,150
1697124922575.7615,2,150
1697124923114.7832,2,150
1697124923586.1538,2,150
1697124924134.1072,2,150
1697124924605.9146,2,150
1697124925125.27,2,150
1697124925610.497,2,150
1697124926110.648,2,150
1697124926633.1118,2,150
1697124927275.3677,2,150
1697124927727.69,2,150
1697124928194.1807,2,150
1697124928686.1213,2,150
1697124929202.9067,2,150
1697124929697.2783,2,150
1697124930207.745,2,150
1697124930722.4475,2,150
1697124931263.697,2,150
1697124931762.894,2,150
1697124932255.6733,2,150
1697124932749.7344,2,150
1697124933255.2922,2,150
1697124933768.0334,2,150
1697124934281.3943,2,150
1697124934766.7256,2,150
1697124935344.3308,2,150
1697124935867.8052,2,150
1697124936304.2053,2,150
1697124936803.8562,2,150
1697124937312.2942,2,150
1697124937821.375,2,150
1697124938325.5571,2,150
1697124938834.539,2,150
1697124939338.17,2,150
1697124939896.2402,2,150
1697124940393.0002,2,150
1697124940883.1428,2,150
1697124941384.6711,2,150
1697124941886.858,2,150
1697124942406.6987,2,150
1697124942897.453,2,150
1697124943406.6506,2,150
1697124943905.3596,2,150
1697124944400.957,2,150
1697124944920.3584,2,150
1697124945433.2456,2,150
1697124945912.4219,2,150
1697124946472.34,2,150
1697124946933.4595,2,150
1697124947457.3154,2,150
1697124947954.6997,2,150
1697124948461.2866,2,150
1697124948959.45,2,150
1697124949446.4985,2,150
1697124949965.796,2,150
1697124950453.47,2,150
1697124950969.187,2,150
1697124951577.4111,2,150
1697124951974.015,2,150
1697124952481.7847,2,150
1697124953001.639,2,150
1697124953527.1147,2,150
1697124953998.3027,2,150
1697124954525.2449,2,150
1697124955060.5378,2,150
1697124955540.6265,2,150
1697124956034.382,2,150
1697124956563.3901,2,150
1697124957062.1484,2,150
1697124957551.08,2,150
1697124958073.6133,2,150
1697124958559.8884,2,150
1697124959118.0037,2,150
1697124959596.758,2,150
1697124960063.0486,2,150
1697124960565.292,2,150
1697124961097.3958,2,150
1697124961678.4976,2,150
1697124962107.3096,2,150
1697124962590.982,2,150
1697124963090.5337,2,150
1697124963653.8997,2,150
1697124964116.1523,2,150
1697124964611.5947,2,150
1697124965132.221,2,150
1697124965648.8914,2,150
1697124966121.364,2,150
1697124966646.6501,2,150
1697124967117.8933,2,150
1697124967695.8906,2,150
1697124968198.765,2,150
1697124968653.524,2,150
1697124969177.8452,2,150
1697124969666.2188,2,150
1697124970184.2239,2,150
1697124970669.2957,2,150
1697124971205.365,2,150
1697124971717.0938,2,150
1697124972203.007,2,150
1697124972734.6096,2,150
1697124973223.9033,2,150
1697124973727.7761,2,150
1697124974225.3677,2,150
1697124974755.3835,2,150
1697124975221.8926,2,150
1697124975757.7874,2,150
1697124976277.1147,2,150
1697124976797.8784,2,150
1697124977242.391,2,150
1697124977765.4963,2,150
1697124978246.3806,2,150
1697124978746.185,2,150
1697124979292.4128,2,150
1697124979776.7305,2,150
1697124980268.4216,2,150
1697124980799.6306,2,150
1697124981283.9192,2,150
1697124981814.516,2,150
1697124982308.2812,2,150
1697124982808.6038,2,150
1697124983312.5896,2,150
1697124983811.2825,2,150
1697124984322.4932,2,150
1697124984833.6812,2,150
1697124985330.1028,2,150
1697124985824.5933,2,150
1697124986327.4832,2,150
1697124986829.5916,2,150
1697124987339.1155,2,150
1697124987851.4377,2,150
1697124988345.8347,2,150
1697124988853.4785,2,150
1697124989357.3716,2,150
1697124989858.038,2,150
1697124990358.4956,2,150
1697124990855.5063,2,150
1697124991368.1326,2,150
1697124991870.7812,2,150
1697124992528.912,2,150
1697124992924.0286,2,150
1697124993514.4756,2,150
1697124993978.5686,2,150
1697124994445.5532,2,150
1697124995019.6753,2,150
1697124995470.0461,2,150
1697124995976.248,2,150
1697124996563.4124,2,150
1697124996981.0308,2,150
1697124997464.2253,2,150
1697124997997.6858,2,150
1697124998500.3796,2,150
1697124998990.0176,2,150
1697124999487.347,2,150
1697124999994.2556,2,150
1697125000532.7427,2,150
1697125001030.3506,2,150
1697125001504.9456,2,150
1697125002031.8977,2,150
1697125002545.333,2,150
1697125003042.0295,2,150
1697125003545.054,2,150
1697125004081.9363,2,150
1697125004536.2542,2,150
1697125005050.155,2,150
1697125005582.0925,2,150
1697125006055.0415,2,150
1697125006636.2063,2,150
1697125007064.5752,2,150
1697125007558.4385,2,150
1697125008130.2473,2,150
1697125008578.4365,2,150
1697125009128.003,2,150
1697125009594.5667,2,150
1697125010096.273,2,150
1697125010592.0754,2,150
1697125011091.0642,2,150
1697125011590.0278,2,150
