BackendTime,servoVoltage,system_status,system_time
1697124529930.9768,0.0,1025,2078196
1697124530425.8792,0.0,1025,2078698
1697124530937.2175,0.0,1025,2079202
1697124531466.8948,0.0,1025,2079727
1697124531947.9944,0.0,1025,2080210
1697124532458.2278,0.0,1025,2080718
1697124532952.5828,0.0,1025,2081223
1697124533463.5186,0.0,1025,2081729
1697124533956.2573,0.0,1025,2082229
1697124534467.4346,0.0,1025,2082736
1697124535013.9856,0.0,1025,2083237
1697124535465.2615,0.0,1025,2083738
1697124535972.0117,0.0,1025,2084243
1697124536480.8713,0.0,1025,2084746
1697124536986.5688,0.0,1025,2085252
1697124537487.8008,0.0,1025,2085760
1697124538005.9607,0.0,1025,2086270
1697124538497.9417,0.0,1025,2086770
1697124539000.2004,0.0,1025,2087272
1697124539509.6245,0.0,1025,2087778
1697124540024.436,0.0,1025,2088284
1697124540521.187,0.0,1025,2088791
1697124541024.3496,0.0,1025,2089299
1697124541537.3967,0.0,1025,2089812
1697124542060.5786,0.0,1025,2090313
1697124542547.4182,0.0,1025,2090818
1697124543037.7908,0.0,1025,2091314
1697124543567.9272,0.0,1025,2091823
1697124544049.7148,0.0,1025,2092326
1697124544583.5059,0.0,1025,2092844
1697124545066.427,0.0,1025,2093335
1697124545568.7627,0.0,1025,2093842
1697124546069.85,0.0,1025,2094341
1697124546567.1396,0.0,1025,2094841
1697124547073.4158,0.0,1025,2095344
1697124547592.917,0.0,1025,2095850
1697124548078.5298,0.0,1025,2096350
1697124548611.4268,0.0,1025,2096862
1697124549090.5237,0.0,1025,2097363
1697124549603.8047,0.0,1025,2097866
1697124550089.9492,0.0,1025,2098364
1697124550600.0378,0.0,1025,2098868
1697124551103.973,0.0,1025,2099375
1697124551607.9778,0.0,1025,2099883
1697124552124.6553,0.0,1025,2100380
1697124552615.6973,0.0,1025,2100881
1697124553119.0398,0.0,1025,2101383
1697124553620.1873,0.0,1025,2101888
1697124554137.0667,0.0,1025,2102394
1697124554638.6057,0.0,1025,2102904
1697124555140.721,0.0,1025,2103407
1697124555643.5107,0.0,1025,2103911
1697124556137.7783,0.0,1025,2104411
1697124556757.8271,0.0,1025,2105010
1697124557157.471,0.0,1025,2105427
1697124557660.708,0.0,1025,2105928
1697124558163.4966,0.0,1025,2106427
1697124558668.0562,0.0,1025,2106933
1697124559179.7856,0.0,1025,2107440
1697124559735.365,0.0,1025,2107956
1697124560188.8462,0.0,1025,2108457
1697124560693.8938,0.0,1025,2108958
1697124561208.1616,0.0,1025,2109466
1697124561712.3782,0.0,1025,2109963
1697124562191.5525,0.0,1025,2110464
1697124562758.5195,0.0,1025,2110968
1697124563200.7844,0.0,1025,2111469
1697124563730.8494,0.0,1025,2111969
1697124564251.5415,0.0,1025,2112514
1697124564736.761,0.0,1025,2112999
1697124565266.3384,0.0,1025,2113522
1697124565777.62,0.0,1025,2114034
1697124566244.9011,0.0,1025,2114512
1697124566754.681,0.0,1025,2115020
1697124567260.7305,0.0,1025,2115524
1697124567798.4568,0.0,1025,2116043
1697124568266.7983,0.0,1025,2116528
1697124568772.575,0.0,1025,2117038
1697124569265.7378,0.0,1025,2117535
1697124569787.519,0.0,1025,2118054
1697124570294.4016,0.0,1025,2118559
1697124570791.8215,0.0,1025,2119059
1697124571334.7886,0.0,1025,2119568
1697124571791.314,0.0,1025,2120065
1697124572302.9502,0.0,1025,2120566
1697124572803.444,0.0,1025,2121069
1697124573294.9695,0.0,1025,2121569
1697124573800.686,0.0,1025,2122072
1697124574314.996,0.0,1025,2122577
1697124574827.7114,0.0,1025,2123082
1697124575320.3313,0.0,1025,2123587
1697124575826.941,0.0,1025,2124091
1697124576323.2725,0.0,1025,2124590
1697124576826.2766,0.0,1025,2125093
1697124577335.0215,0.0,1025,2125600
1697124577841.0984,0.0,1025,2126108
1697124578347.5867,0.0,1025,2126615
1697124578842.2932,0.0,1025,2127116
1697124579378.8794,0.0,1025,2127614
1697124579842.3098,0.0,1025,2128114
1697124580361.8545,0.0,1025,2128626
1697124580870.4387,0.0,1025,2129135
1697124581364.5764,0.0,1025,2129634
1697124581871.233,0.0,1025,2130135
1697124582360.8777,0.0,1025,2130635
1697124582898.1038,0.0,1025,2131163
1697124583396.7695,0.0,1025,2131653
1697124583888.258,0.0,1025,2132153
1697124584389.958,0.0,1025,2132656
1697124584898.6372,0.0,1025,2133162
1697124585398.5942,0.0,1025,2133661
1697124585903.1294,0.0,1025,2134164
1697124586472.4365,0.0,1025,2134693
1697124586902.0012,0.0,1025,2135174
1697124587409.9265,0.0,1025,2135674
1697124587918.6885,0.0,1025,2136178
1697124588413.056,0.0,1025,2136681
1697124588912.7407,0.0,1025,2137182
1697124589413.2427,0.0,1025,2137681
1697124589921.0278,0.0,1025,2138189
1697124590422.3245,0.0,1025,2138691
1697124590923.1682,0.0,1025,2139197
1697124591427.2947,0.0,1025,2139696
1697124591932.4597,0.0,1025,2140203
1697124592450.2979,0.0,1025,2140718
1697124592948.22,0.0,1025,2141222
1697124593448.5698,0.0,1025,2141725
1697124593956.8416,0.0,1025,2142226
1697124594459.5505,0.0,1025,2142728
1697124594965.174,0.0,1025,2143236
1697124595467.1038,0.0,1025,2143739
1697124595963.295,0.0,1025,2144241
1697124596488.494,0.0,1025,2144748
1697124596986.7488,0.0,1025,2145256
1697124597481.07,0.0,1025,2145759
1697124597984.3967,0.0,1025,2146261
1697124598485.8108,0.0,1025,2146762
1697124598986.87,0.0,1025,2147264
1697124599499.3555,0.0,1025,2147770
1697124600017.7983,0.0,1025,2148286
1697124600518.499,0.0,1025,2148788
1697124601021.405,0.0,1025,2149292
1697124601541.9473,0.0,1025,2149812
1697124602035.966,0.0,1025,2150309
1697124602531.6943,0.0,1025,2150810
1697124603093.866,0.0,1025,2151331
1697124603561.2769,0.0,1025,2151834
1697124604067.9412,0.0,1025,2152338
1697124604562.5652,0.0,1025,2152839
1697124605065.4163,0.0,1025,2153342
1697124605565.6174,0.0,1025,2153844
1697124606074.8625,0.0,1025,2154347
1697124606569.4744,0.0,1025,2154847
1697124607069.617,0.0,1025,2155348
1697124607573.7039,0.0,1025,2155852
1697124608077.9163,0.0,1025,2156357
1697124608594.0176,0.0,1025,2156861
1697124609083.4426,0.0,1025,2157362
1697124609591.2815,0.0,1025,2157869
1697124610095.6401,0.0,1025,2158373
1697124610593.0093,0.0,1025,2158870
1697124611093.724,0.0,1025,2159373
1697124611606.7966,0.0,1025,2159885
1697124612110.1875,0.0,1025,2160390
1697124612622.1145,0.0,1025,2160889
1697124613115.8748,0.0,1025,2161391
1697124613618.3264,0.0,1025,2161895
1697124614118.9783,0.0,1025,2162398
1697124614623.6125,0.0,1025,2162899
1697124615128.898,0.0,1025,2163400
1697124615628.8623,0.0,1025,2163903
1697124616126.472,0.0,1025,2164402
1697124616697.6387,0.0,1025,2164916
1697124617148.5027,0.0,1025,2165418
1697124617641.1194,0.0,1025,2165917
1697124618146.9443,0.0,1025,2166423
1697124618650.44,0.0,1025,2166926
1697124619149.786,0.0,1025,2167422
1697124619654.4614,0.0,1025,2167926
1697124620152.526,0.0,1025,2168428
1697124620674.0427,0.0,1025,2168929
1697124621173.752,0.0,1025,2169444
1697124621661.265,0.0,1025,2169936
1697124622162.0972,0.0,1025,2170441
1697124622708.3674,0.0,1025,2170950
1697124623176.097,0.0,1025,2171446
1697124623681.2043,0.0,1025,2171950
1697124624220.5823,0.0,1025,2172471
1697124624751.6707,0.0,1025,2172975
1697124625201.6243,0.0,1025,2173465
1697124625775.0,0.0,1025,2173976
1697124626213.3157,0.0,1025,2174477
1697124626726.5093,0.0,1025,2174993
1697124627262.3528,0.0,1025,2175536
1697124627760.9648,0.0,1025,2176039
1697124628263.6516,0.0,1025,2176542
1697124628769.21,0.0,1025,2177043
1697124629269.62,0.0,1025,2177545
1697124629776.4824,0.0,1025,2178052
1697124630282.8433,0.0,1025,2178556
1697124630800.8193,0.0,1025,2179061
1697124631384.0886,0.0,1025,2179639
1697124631863.4646,0.0,1025,2180099
1697124632348.7307,0.0,1025,2180588
1697124632810.2468,0.0,1025,2181090
1697124633323.0393,0.0,1025,2181597
1697124633823.726,0.0,1025,2182098
1697124634327.759,0.0,1025,2182603
1697124634823.9487,0.0,1025,2183103
1697124635337.0825,0.0,1025,2183611
1697124635841.9817,0.0,1025,2184115
1697124636348.395,0.0,1025,2184617
1697124636838.4995,0.0,1025,2185118
1697124637341.49,0.0,1025,2185620
1697124637844.81,0.0,1025,2186124
1697124638361.773,0.0,1025,2186631
1697124638879.5312,0.0,1025,2187153
1697124639368.5925,0.0,1025,2187636
1697124639876.6108,0.0,1025,2188142
1697124640428.6174,0.0,1025,2188660
1697124640880.7053,0.0,1025,2189152
1697124641389.1257,0.0,1025,2189654
1697124641892.8267,0.0,1025,2190159
1697124642384.1177,0.0,1025,2190658
1697124642899.372,0.0,1025,2191166
1697124643393.9119,0.0,1025,2191668
1697124643900.3206,0.0,1025,2192170
1697124644406.7417,0.0,1025,2192677
1697124644905.949,0.0,1025,2193179
1697124645412.1377,0.0,1025,2193684
1697124645920.358,0.0,1025,2194190
1697124646450.1123,0.0,1025,2194695
1697124646928.1338,0.0,1025,2195199
1697124647446.1738,0.0,1025,2195713
1697124647942.3464,0.0,1025,2196215
1697124648441.5242,0.0,1025,2196709
1697124648934.695,0.0,1025,2197209
1697124649441.3745,0.0,1025,2197715
1697124649951.6985,0.0,1025,2198218
1697124650450.1802,0.0,1025,2198723
1697124650961.4634,0.0,1025,2199231
1697124651458.013,0.0,1025,2199731
1697124651962.3608,0.0,1025,2200235
1697124652463.91,0.0,1025,2200734
1697124652967.7632,0.0,1025,2201240
1697124653476.7812,0.0,1025,2201744
1697124653976.4673,0.0,1025,2202244
1697124654495.8535,0.0,1025,2202748
1697124655033.1157,0.0,1025,2203290
1697124655510.9092,0.0,1025,2203776
1697124656001.6106,0.0,1025,2204268
1697124656495.983,0.0,1025,2204770
1697124657496.847,0.0,1025,2205776
1697124658007.685,0.0,1025,2206283
1697124658514.1028,0.0,1025,2206789
1697124659045.6082,0.0,1025,2207290
1697124659528.3936,0.0,1025,2207792
1697124660054.2854,0.0,1025,2208304
1697124660552.973,0.0,1025,2208799
1697124661036.993,0.0,1025,2209304
1697124661570.47,0.0,1025,2209813
1697124662039.3125,0.0,1025,2210310
1697124662542.6833,0.0,1025,2210814
1697124663056.785,0.0,1025,2211320
1697124663569.798,0.0,1025,2211841
1697124664085.6223,0.0,1025,2212346
1697124664568.3164,0.0,1025,2212838
1697124665066.5078,0.0,1025,2213342
1697124665568.3728,0.0,1025,2213840
1697124666076.895,0.0,1025,2214349
1697124666574.131,0.0,1025,2214847
1697124667079.379,0.0,1025,2215352
1697124667607.3035,0.0,1025,2215875
1697124668107.8203,0.0,1025,2216376
1697124668616.6997,0.0,1025,2216876
1697124669108.73,0.0,1025,2217384
1697124669605.0425,0.0,1025,2217884
1697124670117.8743,0.0,1025,2218389
1697124670614.6682,0.0,1025,2218891
1697124671113.8806,0.0,1025,2219392
1697124671618.0684,0.0,1025,2219897
1697124672136.558,0.0,1025,2220410
1697124672625.627,0.0,1025,2220905
1697124673155.107,0.0,1025,2221416
1697124673643.488,0.0,1025,2221918
1697124674152.3862,0.0,1025,2222422
1697124674658.2778,0.0,1025,2222929
1697124675154.5303,0.0,1025,2223434
1697124675664.0007,0.0,1025,2223940
1697124676214.025,0.0,1025,2224441
1697124676665.4412,0.0,1025,2224947
1697124677216.199,0.0,1025,2225461
1697124677717.271,0.0,1025,2225963
1697124678195.7263,0.0,1025,2226464
1697124678710.981,0.0,1025,2226969
1697124679193.4834,0.0,1025,2227470
1697124679747.6238,0.0,1025,2228019
1697124680239.5542,0.0,1025,2228519
1697124680744.8894,0.0,1025,2229021
1697124681251.9934,0.0,1025,2229527
1697124681768.246,0.0,1025,2230028
1697124682253.694,0.0,1025,2230528
1697124682770.6196,0.0,1025,2231036
1697124683260.8438,0.0,1025,2231535
1697124683755.5732,0.0,1025,2232037
1697124684286.4207,0.0,1025,2232549
1697124684797.8289,0.0,1025,2233049
1697124685305.768,0.0,1025,2233552
1697124685791.4072,0.0,1025,2234053
1697124686306.549,0.0,1025,2234551
1697124686820.246,0.0,1025,2235056
1697124687301.0408,0.0,1025,2235568
1697124687809.8494,0.0,1025,2236084
1697124688305.579,0.0,1025,2236578
1697124688836.59,0.0,1025,2237083
1697124689319.2607,0.0,1025,2237584
1697124689806.3328,0.0,1025,2238087
1697124690316.571,0.0,1025,2238591
1697124690818.826,0.0,1025,2239097
1697124691336.9114,0.0,1025,2239600
1697124691821.3723,0.0,1025,2240102
1697124692333.881,0.0,1025,2240605
1697124692864.9773,0.0,1025,2241107
1697124693340.7031,0.0,1025,2241613
1697124693859.317,0.0,1025,2242122
1697124694347.3848,0.0,1025,2242626
1697124694879.524,0.0,1025,2243130
1697124695354.0076,0.0,1025,2243634
1697124695857.434,0.0,1025,2244139
1697124696369.4817,0.0,1025,2244648
1697124696877.6133,0.0,1025,2245153
1697124697379.1611,0.0,1025,2245655
1697124697879.9287,0.0,1025,2246155
1697124698382.4834,0.0,1025,2246658
1697124698884.4429,0.0,1025,2247164
1697124699388.2427,0.0,1025,2247669
1697124699892.8052,0.0,1025,2248172
1697124700417.2678,0.0,1025,2248679
1697124700914.9219,0.0,1025,2249181
1697124701415.7131,0.0,1025,2249685
1697124701915.0022,0.0,1025,2250189
1697124702415.9185,0.0,1025,2250692
1697124702945.7346,0.0,1025,2251202
1697124703430.9524,0.0,1025,2251701
1697124703938.319,0.0,1025,2252196
1697124704428.9702,0.0,1025,2252702
1697124704935.3662,0.0,1025,2253206
1697124705438.89,0.0,1025,2253714
1697124705938.1824,0.0,1025,2254215
1697124706477.4202,0.0,1025,2254718
1697124706953.5356,0.0,1025,2255223
1697124707446.053,0.0,1025,2255722
1697124707973.6025,0.0,1025,2256225
1697124708477.2805,0.0,1025,2256724
1697124708953.6409,0.0,1025,2257227
1697124709463.4927,0.0,1025,2257730
1697124709959.7,0.0,1025,2258232
1697124710460.4617,0.0,1025,2258734
1697124710985.2998,0.0,1025,2259235
1697124711500.951,0.0,1025,2259752
1697124712002.4324,0.0,1025,2260277
1697124712499.0618,0.0,1025,2260776
1697124713005.4658,0.0,1025,2261281
1697124713503.7312,0.0,1025,2261782
1697124714009.05,0.0,1025,2262287
1697124714508.923,0.0,1025,2262790
1697124715019.05,0.0,1025,2263294
1697124715526.5535,0.0,1025,2263803
1697124716024.0945,0.0,1025,2264304
1697124716528.7039,0.0,1025,2264808
1697124717034.9414,0.0,1025,2265313
1697124717537.4756,0.0,1025,2265816
1697124718044.3936,0.0,1025,2266324
1697124718547.3232,0.0,1025,2266825
1697124719046.5593,0.0,1025,2267325
1697124719550.2488,0.0,1025,2267829
1697124720052.81,0.0,1025,2268334
1697124720567.5913,0.0,1025,2268840
1697124721061.9976,0.0,1025,2269342
1697124721628.9348,0.0,1025,2269872
1697124722081.485,0.0,1025,2270357
1697124722579.6807,0.0,1025,2270859
1697124723081.5015,0.0,1025,2271361
1697124723595.691,0.0,1025,2271865
1697124724089.3342,0.0,1025,2272368
1697124724595.4175,0.0,1025,2272874
1697124725098.5967,0.0,1025,2273373
1697124725590.9548,0.0,1025,2273873
1697124726097.882,0.0,1025,2274378
1697124726611.7258,0.0,1025,2274884
1697124727119.986,0.0,1025,2275388
1697124727630.0098,0.0,1025,2275893
1697124728130.0073,0.0,1025,2276397
1697124728626.3792,0.0,1025,2276903
1697124729129.4482,0.0,1025,2277405
1697124729631.4993,0.0,1025,2277906
1697124730131.235,0.0,1025,2278407
1697124730631.6328,0.0,1025,2278909
1697124731137.4485,0.0,1025,2279415
1697124731634.5208,0.0,1025,2279917
1697124732144.1304,0.0,1025,2280421
1697124732654.8542,0.0,1025,2280936
1697124733165.2754,0.0,1025,2281442
1697124733675.017,0.0,1025,2281959
1697124734174.8396,0.0,1025,2282459
1697124734702.004,0.0,1025,2282961
1697124735186.9604,0.0,1025,2283462
1697124735732.7017,0.0,1025,2283982
1697124736210.5066,0.0,1025,2284478
1697124736697.506,0.0,1025,2284979
1697124737201.1404,0.0,1025,2285482
1697124737704.114,0.0,1025,2285986
1697124738209.953,0.0,1025,2286491
1697124738715.724,0.0,1025,2286997
1697124739220.9517,0.0,1025,2287503
1697124739734.1282,0.0,1025,2288011
1697124740238.2932,0.0,1025,2288514
1697124740736.162,0.0,1025,2289015
1697124741233.3298,0.0,1025,2289514
1697124741732.844,0.0,1025,2290015
1697124742237.8035,0.0,1025,2290518
1697124742739.9504,0.0,1025,2291022
1697124743246.804,0.0,1025,2291528
1697124743755.8628,0.0,1025,2292032
1697124744262.082,0.0,1025,2292537
1697124744765.9912,0.0,1025,2293044
1697124745273.6643,0.0,1025,2293550
1697124745767.6074,0.0,1025,2294051
1697124746267.8027,0.0,1025,2294551
1697124746816.2288,0.0,1025,2295071
1697124747288.0813,0.0,1025,2295561
1697124747789.4631,0.0,1025,2296064
1697124748298.3496,0.0,1025,2296570
1697124748807.8367,0.0,1025,2297073
1697124749306.6147,0.0,1025,2297577
1697124749806.4832,0.0,1025,2298077
1697124750320.754,0.0,1025,2298586
1697124750809.5613,0.0,1025,2299085
1697124751316.7559,0.0,1025,2299593
1697124751819.8535,0.0,1025,2300097
1697124752332.9343,0.0,1025,2300604
1697124752835.6655,0.0,1025,2301106
1697124753340.3691,0.0,1025,2301610
1697124753841.6511,0.0,1025,2302112
1697124754346.4656,0.0,1025,2302616
1697124754847.4006,0.0,1025,2303119
1697124755343.239,0.0,1025,2303621
1697124755861.5747,0.0,1025,2304129
1697124756364.5994,0.0,1025,2304634
1697124756862.7795,0.0,1025,2305137
1697124757359.4304,0.0,1025,2305637
1697124757867.5747,0.0,1025,2306139
1697124758371.8484,0.0,1025,2306642
1697124758882.3894,0.0,1025,2307158
1697124759367.8418,0.0,1025,2307650
1697124759874.4832,0.0,1025,2308155
1697124760380.8086,0.0,1025,2308662
1697124760897.8538,0.0,1025,2309170
1697124761392.5925,0.0,1025,2309673
1697124761897.762,0.0,1025,2310180
1697124762401.1165,0.0,1025,2310682
1697124762902.6929,0.0,1025,2311182
1697124763407.056,0.0,1025,2311685
1697124763925.3105,0.0,1025,2312187
1697124764440.6265,0.0,1025,2312715
1697124764951.551,0.0,1025,2313195
1697124765415.427,0.0,1025,2313696
1697124765928.3413,0.0,1025,2314208
1697124766435.6052,0.0,1025,2314707
1697124766979.0706,0.0,1025,2315247
1697124767458.7634,0.0,1025,2315737
1697124767969.8132,0.0,1025,2316241
1697124768479.3198,0.0,1025,2316746
1697124768989.7205,0.0,1025,2317254
1697124769467.5586,0.0,1025,2317743
1697124769996.738,0.0,1025,2318266
1697124770503.7283,0.0,1025,2318775
1697124771005.083,0.0,1025,2319278
1697124771529.9287,0.0,1025,2319761
1697124772020.4607,0.0,1025,2320293
1697124772523.981,0.0,1025,2320790
1697124773016.819,0.0,1025,2321287
1697124773532.9592,0.0,1025,2321797
1697124774026.3794,0.0,1025,2322291
1697124774536.7563,0.0,1025,2322803
1697124775017.2852,0.0,1025,2323299
1697124775555.62,0.0,1025,2323812
1697124776064.8374,0.0,1025,2324328
1697124776528.874,0.0,1025,2324810
1697124777030.947,0.0,1025,2325313
1697124777531.6643,0.0,1025,2325815
1697124778032.593,0.0,1025,2326316
1697124778545.7905,0.0,1025,2326825
1697124779062.4456,0.0,1025,2327332
1697124779553.829,0.0,1025,2327833
1697124780058.815,0.0,1025,2328336
1697124780580.5305,0.0,1025,2328843
1697124781068.383,0.0,1025,2329346
1697124781578.805,0.0,1025,2329845
1697124782083.505,0.0,1025,2330358
1697124782581.37,0.0,1025,2330858
1697124783094.5854,0.0,1025,2331368
1697124783593.083,0.0,1025,2331872
1697124784094.1846,0.0,1025,2332374
1697124784627.0488,0.0,1025,2332894
1697124785125.3455,0.0,1025,2333394
1697124785625.0396,0.0,1025,2333895
1697124786121.2542,0.0,1025,2334396
1697124786632.6294,0.0,1025,2334901
1697124787135.989,0.0,1025,2335406
1697124787625.3157,0.0,1025,2335901
1697124788133.3896,0.0,1025,2336408
1697124788635.7617,0.0,1025,2336911
1697124789138.271,0.0,1025,2337414
1697124789643.3145,0.0,1025,2337920
1697124790138.9539,0.0,1025,2338421
1697124790654.7375,0.0,1025,2338928
1697124791148.5686,0.0,1025,2339431
1697124791701.4019,0.0,1025,2339950
1697124792178.4666,0.0,1025,2340441
1697124792678.8372,0.0,1025,2340944
1697124793175.5337,0.0,1025,2341444
1697124793697.56,0.0,1025,2341953
1697124794184.7947,0.0,1025,2342453
1697124794730.9763,0.0,1025,2342960
1697124795196.5713,0.0,1025,2343468
1697124795730.9207,0.0,1025,2343988
1697124796227.5366,0.0,1025,2344505
1697124796759.4048,0.0,1025,2345011
1697124797240.9136,0.0,1025,2345507
1697124797741.4875,0.0,1025,2346016
1697124798243.2498,0.0,1025,2346517
1697124798750.8354,0.0,1025,2347023
1697124799254.2446,0.0,1025,2347527
1697124799756.4739,0.0,1025,2348030
1697124800257.629,0.0,1025,2348532
1697124800760.1624,0.0,1025,2349034
1697124801265.2405,0.0,1025,2349539
1697124801770.589,0.0,1025,2350045
1697124802305.5828,0.0,1025,2350556
1697124802781.432,0.0,1025,2351056
1697124803286.7588,0.0,1025,2351561
1697124803793.147,0.0,1025,2352066
1697124804297.3513,0.0,1025,2352571
1697124804799.745,0.0,1025,2353076
1697124805303.72,0.0,1025,2353579
1697124805806.7974,0.0,1025,2354083
1697124806304.9084,0.0,1025,2354580
1697124806811.4963,0.0,1025,2355086
1697124807323.7417,0.0,1025,2355595
1697124807835.6177,0.0,1025,2356105
1697124808322.8105,0.0,1025,2356602
1697124808830.825,0.0,1025,2357111
1697124809327.2227,0.0,1025,2357609
1697124809831.004,0.0,1025,2358114
1697124810341.9124,0.0,1025,2358618
1697124810841.1084,0.0,1025,2359120
1697124811360.4739,0.0,1025,2359631
1697124811853.403,0.0,1025,2360134
1697124812357.414,0.0,1025,2360637
1697124812865.4207,0.0,1025,2361145
1697124813364.112,0.0,1025,2361644
1697124813876.1978,0.0,1025,2362147
1697124814368.3623,0.0,1025,2362651
1697124814886.8835,0.0,1025,2363159
1697124815375.0928,0.0,1025,2363658
