BackendTime,servoVoltage,system_status,system_time
1697124640843.8726,0.0,1025,2189115
1697124641351.9854,0.0,1025,2189619
1697124641855.9204,0.0,1025,2190121
1697124642350.0618,0.0,1025,2190623
1697124642862.1162,0.0,1025,2191125
1697124643354.1199,0.0,1025,2191626
1697124643867.5085,0.0,1025,2192132
1697124644365.4143,0.0,1025,2192634
1697124644865.3433,0.0,1025,2193138
1697124645366.438,0.0,1025,2193639
1697124645870.9324,0.0,1025,2194142
1697124646380.9648,0.0,1025,2194650
1697124646885.409,0.0,1025,2195156
1697124647388.2354,0.0,1025,2195659
1697124647892.946,0.0,1025,2196159
1697124648397.5063,0.0,1025,2196663
1697124648891.1592,0.0,1025,2197164
1697124649398.527,0.0,1025,2197665
1697124649894.2883,0.0,1025,2198166
1697124650403.434,0.0,1025,2198670
1697124650904.246,0.0,1025,2199171
1697124651396.8708,0.0,1025,2199670
1697124651906.295,0.0,1025,2200172
1697124652402.8745,0.0,1025,2200676
1697124652913.4531,0.0,1025,2201185
1697124653455.8535,0.0,1025,2201689
1697124653925.2683,0.0,1025,2202192
1697124654446.063,0.0,1025,2202696
1697124654924.2495,0.0,1025,2203196
1697124655452.2163,0.0,1025,2203714
1697124655947.668,0.0,1025,2204214
1697124656449.6453,0.0,1025,2204721
1697124656954.7249,0.0,1025,2205227
1697124657455.498,0.0,1025,2205729
1697124657966.5044,0.0,1025,2206238
1697124658465.9937,0.0,1025,2206738
1697124658973.5605,0.0,1025,2207245
1697124659473.1523,0.0,1025,2207746
1697124659978.9333,0.0,1025,2208247
1697124660484.5408,0.0,1025,2208755
1697124661002.197,0.0,1025,2209260
1697124661518.6567,0.0,1025,2209771
1697124662000.093,0.0,1025,2210272
1697124662504.5366,0.0,1025,2210776
1697124663013.3088,0.0,1025,2211285
1697124663521.6785,0.0,1025,2211792
1697124664059.3801,0.0,1025,2212318
1697124664529.5562,0.0,1025,2212797
1697124665030.911,0.0,1025,2213301
1697124665535.335,0.0,1025,2213803
1697124666033.6558,0.0,1025,2214304
1697124666533.1675,0.0,1025,2214805
1697124667040.6855,0.0,1025,2215311
1697124667545.6396,0.0,1025,2215814
1697124668048.436,0.0,1025,2216324
1697124668562.462,0.0,1025,2216827
1697124669058.6006,0.0,1025,2217323
1697124669556.198,0.0,1025,2217826
1697124670060.5464,0.0,1025,2218331
1697124670564.2603,0.0,1025,2218836
1697124671092.274,0.0,1025,2219348
1697124671572.5583,0.0,1025,2219845
1697124672082.0444,0.0,1025,2220348
1697124672576.94,0.0,1025,2220849
1697124673089.2974,0.0,1025,2221354
1697124673585.1194,0.0,1025,2221858
1697124674095.5972,0.0,1025,2222363
1697124674597.7302,0.0,1025,2222865
1697124675099.595,0.0,1025,2223367
1697124675599.6133,0.0,1025,2223872
1697124676110.5989,0.0,1025,2224378
1697124676629.7617,0.0,1025,2224888
1697124677164.4526,0.0,1025,2225403
1697124677636.6272,0.0,1025,2225896
1697124678131.5403,0.0,1025,2226394
1697124678639.016,0.0,1025,2226895
1697124679135.9092,0.0,1025,2227398
1697124679664.9163,0.0,1025,2227919
1697124680152.6296,0.0,1025,2228414
1697124680649.029,0.0,1025,2228920
1697124681155.6177,0.0,1025,2229416
1697124681668.1917,0.0,1025,2229925
1697124682170.595,0.0,1025,2230430
1697124682731.0923,0.0,1025,2230931
1697124683183.4612,0.0,1025,2231429
1697124683659.545,0.0,1025,2231926
1697124684198.4348,0.0,1025,2232450
1697124684667.6614,0.0,1025,2232938
1697124685166.8987,0.0,1025,2233438
1697124685705.0808,0.0,1025,2233949
1697124686181.035,0.0,1025,2234452
1697124686703.6812,0.0,1025,2234956
1697124687194.8423,0.0,1025,2235465
1697124687781.9402,0.0,1025,2235985
1697124688199.3455,0.0,1025,2236470
1697124688721.333,0.0,1025,2236985
1697124689220.3657,0.0,1025,2237489
1697124689740.1177,0.0,1025,2237994
1697124690228.4731,0.0,1025,2238499
1697124690728.792,0.0,1025,2239000
1697124691249.1812,0.0,1025,2239510
1697124691757.1614,0.0,1025,2240029
1697124692265.426,0.0,1025,2240531
1697124692759.0986,0.0,1025,2241029
1697124693274.2346,0.0,1025,2241538
1697124693774.7546,0.0,1025,2242044
1697124694269.8516,0.0,1025,2242543
1697124694836.5818,0.0,1025,2243062
1697124695283.2942,0.0,1025,2243553
1697124695786.3618,0.0,1025,2244055
1697124696304.2666,0.0,1025,2244566
1697124696800.314,0.0,1025,2245061
1697124697308.105,0.0,1025,2245566
1697124697798.5474,0.0,1025,2246066
1697124698303.6697,0.0,1025,2246569
1697124698812.5347,0.0,1025,2247073
1697124699305.622,0.0,1025,2247573
1697124699807.6794,0.0,1025,2248076
1697124700311.3262,0.0,1025,2248575
1697124700805.2817,0.0,1025,2249080
1697124701325.046,0.0,1025,2249586
1697124701810.7087,0.0,1025,2250086
1697124702320.8118,0.0,1025,2250588
1697124702832.6096,0.0,1025,2251099
1697124703354.9517,0.0,1025,2251614
1697124703851.6536,0.0,1025,2252116
1697124704336.9148,0.0,1025,2252603
1697124704837.0784,0.0,1025,2253105
1697124705343.3062,0.0,1025,2253611
1697124705848.98,0.0,1025,2254117
1697124706386.8142,0.0,1025,2254619
1697124706852.84,0.0,1025,2255119
1697124707349.282,0.0,1025,2255621
1697124707846.9512,0.0,1025,2256121
1697124708348.6995,0.0,1025,2256624
1697124708864.612,0.0,1025,2257130
1697124709363.4233,0.0,1025,2257631
1697124709859.444,0.0,1025,2258130
1697124710364.9421,0.0,1025,2258636
1697124710885.039,0.0,1025,2259142
1697124711390.1946,0.0,1025,2259649
1697124711930.5894,0.0,1025,2260196
1697124712398.9924,0.0,1025,2260656
1697124712901.25,0.0,1025,2261159
1697124713392.922,0.0,1025,2261665
1697124713899.1008,0.0,1025,2262171
1697124714400.5361,0.0,1025,2262674
1697124714944.8716,0.0,1025,2263189
1697124715416.9802,0.0,1025,2263684
1697124715920.4343,0.0,1025,2264187
1697124716423.075,0.0,1025,2264689
1697124716920.1074,0.0,1025,2265190
1697124717427.65,0.0,1025,2265693
1697124717930.0972,0.0,1025,2266197
1697124718432.7593,0.0,1025,2266696
1697124718926.6306,0.0,1025,2267200
1697124719429.3833,0.0,1025,2267701
1697124719938.7527,0.0,1025,2268205
1697124720450.468,0.0,1025,2268710
1697124720950.85,0.0,1025,2269216
1697124721499.8328,0.0,1025,2269742
1697124721954.4795,0.0,1025,2270221
1697124722459.445,0.0,1025,2270727
1697124722969.3074,0.0,1025,2271231
1697124723466.79,0.0,1025,2271733
1697124723977.9963,0.0,1025,2272238
1697124724488.06,0.0,1025,2272743
1697124724988.8667,0.0,1025,2273248
1697124725486.6775,0.0,1025,2273747
1697124725990.0393,0.0,1025,2274249
1697124726493.4094,0.0,1025,2274754
1697124727022.3257,0.0,1025,2275264
1697124727560.1523,0.0,1025,2275790
1697124728021.395,0.0,1025,2276260
1697124728506.0579,0.0,1025,2276762
1697124729004.9607,0.0,1025,2277266
1697124729503.3794,0.0,1025,2277766
1697124730026.1663,0.0,1025,2278275
1697124730526.6648,0.0,1025,2278779
1697124731030.977,0.0,1025,2279279
1697124731537.0076,0.0,1025,2279781
1697124732023.831,0.0,1025,2280285
1697124732513.5833,0.0,1025,2280787
1697124733037.2336,0.0,1025,2281307
1697124733533.99,0.0,1025,2281794
1697124734031.8738,0.0,1025,2282299
1697124734538.3616,0.0,1025,2282803
1697124735045.1416,0.0,1025,2283309
1697124735552.8381,0.0,1025,2283808
1697124736054.5632,0.0,1025,2284310
1697124736602.5876,0.0,1025,2284858
1697124737049.459,0.0,1025,2285315
1697124737567.6543,0.0,1025,2285816
1697124738067.4075,0.0,1025,2286326
1697124738562.9722,0.0,1025,2286822
1697124739090.2017,0.0,1025,2287346
1697124739608.748,0.0,1025,2287866
1697124740062.364,0.0,1025,2288329
1697124740611.8706,0.0,1025,2288833
1697124741080.4634,0.0,1025,2289335
1697124741580.5657,0.0,1025,2289838
1697124742091.6995,0.0,1025,2290340
1697124742581.561,0.0,1025,2290842
1697124743082.9727,0.0,1025,2291344
1697124743601.9653,0.0,1025,2291853
1697124744107.6711,0.0,1025,2292357
1697124744596.0137,0.0,1025,2292860
1697124745104.585,0.0,1025,2293363
1697124745613.8428,0.0,1025,2293864
1697124746098.7656,0.0,1025,2294364
1697124746631.7495,0.0,1025,2294871
1697124747109.6936,0.0,1025,2295372
1697124747622.585,0.0,1025,2295877
1697124748107.488,0.0,1025,2296375
1697124748620.7378,0.0,1025,2296879
1697124749115.13,0.0,1025,2297386
1697124749611.7842,0.0,1025,2297887
1697124750124.314,0.0,1025,2298392
1697124750631.6135,0.0,1025,2298894
1697124751140.026,0.0,1025,2299403
1697124751673.171,0.0,1025,2299926
1697124752173.2153,0.0,1025,2300411
1697124752652.4485,0.0,1025,2300913
1697124753155.1157,0.0,1025,2301417
1697124753648.961,0.0,1025,2301918
1697124754158.998,0.0,1025,2302423
1697124754664.7617,0.0,1025,2302925
1697124755163.832,0.0,1025,2303427
1697124755685.4558,0.0,1025,2303932
1697124756163.9973,0.0,1025,2304432
1697124756706.1184,0.0,1025,2304940
1697124757190.9143,0.0,1025,2305443
1697124757698.126,0.0,1025,2305944
1697124758184.994,0.0,1025,2306450
1697124758756.397,0.0,1025,2306957
1697124759266.1204,0.0,1025,2307460
1697124759721.6875,0.0,1025,2307968
1697124760237.1528,0.0,1025,2308479
1697124760718.4336,0.0,1025,2308985
1697124761235.6506,0.0,1025,2309493
1697124761735.0508,0.0,1025,2309996
1697124762227.7156,0.0,1025,2310496
1697124762732.483,0.0,1025,2311000
1697124763232.0247,0.0,1025,2311501
1697124763742.9114,0.0,1025,2312006
1697124764306.783,0.0,1025,2312511
1697124764749.6284,0.0,1025,2313014
1697124765240.9646,0.0,1025,2313516
1697124765757.6428,0.0,1025,2314020
1697124766270.2954,0.0,1025,2314524
1697124766785.2412,0.0,1025,2315039
1697124767268.875,0.0,1025,2315533
1697124768344.5964,0.0,1025,2316544
1697124768787.2664,0.0,1025,2317047
1697124769309.1492,0.0,1025,2317550
1697124769802.6719,0.0,1025,2318055
1697124770306.132,0.0,1025,2318558
1697124770799.5127,0.0,1025,2319060
1697124771326.9453,0.0,1025,2319570
1697124771867.528,0.0,1025,2320095
1697124772326.4521,0.0,1025,2320587
1697124772820.2144,0.0,1025,2321083
1697124773309.8848,0.0,1025,2321579
1697124773823.973,0.0,1025,2322082
1697124774326.5928,0.0,1025,2322588
1697124774826.1624,0.0,1025,2323090
1697124775326.84,0.0,1025,2323593
1697124775838.8352,0.0,1025,2324103
1697124776364.4,0.0,1025,2324620
1697124776859.4812,0.0,1025,2325123
1697124777364.4812,0.0,1025,2325625
1697124777866.8564,0.0,1025,2326130
1697124778368.3936,0.0,1025,2326637
1697124778918.0862,0.0,1025,2327162
1697124779364.7383,0.0,1025,2327629
1697124779874.5686,0.0,1025,2328131
1697124780394.197,0.0,1025,2328660
1697124780869.6987,0.0,1025,2329135
1697124781535.469,0.0,1025,2329789
1697124781909.5405,0.0,1025,2330152
1697124782409.2627,0.0,1025,2330665
1697124782885.305,0.0,1025,2331153
1697124783410.2993,0.0,1025,2331663
1697124783917.5652,0.0,1025,2332171
1697124784415.6216,0.0,1025,2332682
1697124784938.1099,0.0,1025,2333194
1697124785432.693,0.0,1025,2333693
1697124785937.715,0.0,1025,2334201
1697124786438.3193,0.0,1025,2334696
1697124786941.9001,0.0,1025,2335202
1697124787438.268,0.0,1025,2335700
1697124787993.243,0.0,1025,2336213
1697124788446.5327,0.0,1025,2336708
1697124788955.0886,0.0,1025,2337216
1697124789463.0286,0.0,1025,2337723
1697124789962.878,0.0,1025,2338225
1697124790472.1553,0.0,1025,2338731
1697124790959.0564,0.0,1025,2339227
1697124791499.1665,0.0,1025,2339737
1697124791975.7444,0.0,1025,2340234
1697124792488.1926,0.0,1025,2340748
1697124793009.716,0.0,1025,2341246
1697124793489.942,0.0,1025,2341752
1697124794009.573,0.0,1025,2342254
1697124794493.7627,0.0,1025,2342751
1697124795003.1277,0.0,1025,2343260
1697124795530.2056,0.0,1025,2343770
1697124796002.5056,0.0,1025,2344269
1697124796601.2253,0.0,1025,2344863
1697124797033.5344,0.0,1025,2345282
1697124797507.6096,0.0,1025,2345781
1697124798022.6108,0.0,1025,2346287
1697124798564.7063,0.0,1025,2346796
1697124799033.094,0.0,1025,2347306
1697124799540.6624,0.0,1025,2347812
1697124800040.189,0.0,1025,2348312
1697124800553.3894,0.0,1025,2348824
1697124801079.3352,0.0,1025,2349329
1697124801564.092,0.0,1025,2349834
1697124802127.7048,0.0,1025,2350384
1697124802576.6248,0.0,1025,2350848
1697124803079.323,0.0,1025,2351353
1697124803584.4795,0.0,1025,2351856
1697124804086.3757,0.0,1025,2352360
1697124804607.7024,0.0,1025,2352880
1697124805094.2559,0.0,1025,2353368
1697124805601.2126,0.0,1025,2353875
1697124806120.7158,0.0,1025,2354379
1697124806623.7957,0.0,1025,2354878
1697124807123.8147,0.0,1025,2355382
1697124807623.284,0.0,1025,2355889
1697124808130.9187,0.0,1025,2356389
1697124808633.6855,0.0,1025,2356894
1697124809137.8103,0.0,1025,2357397
1697124809670.3765,0.0,1025,2357903
1697124810123.8044,0.0,1025,2358399
1697124810638.11,0.0,1025,2358904
1697124811173.154,0.0,1025,2359419
1697124811662.661,0.0,1025,2359919
1697124812168.5627,0.0,1025,2360426
1697124812672.465,0.0,1025,2360930
1697124813167.5808,0.0,1025,2361435
1697124813693.4983,0.0,1025,2361944
1697124814187.7922,0.0,1025,2362451
1697124814722.0674,0.0,1025,2362955
